transaction_id,customer_id,product_id,store_id,employee_id,quantity,purchase_date,_rescued_data
11327,213,77,14,98,1,2025-05-24,
11328,641,265,15,82,2,2025-06-10,
11329,217,392,24,161,1,2025-06-10,
11330,271,124,21,184,3,2025-06-09,
11331,677,461,1,195,5,2025-06-03,
11332,84,30,10,125,4,2025-05-20,
11333,161,413,7,139,2,2025-06-15,
11334,246,439,3,10,1,2025-06-03,
11335,178,411,1,159,1,2025-05-25,
11336,566,415,28,18,3,2025-06-10,
11337,77,308,26,61,3,2025-06-08,
11338,161,207,8,162,2,2025-06-07,
11339,3,339,27,176,3,2025-06-16,
11340,419,164,17,74,4,2025-05-24,
11341,462,349,21,59,2,2025-06-10,
11342,706,72,11,192,5,2025-05-28,
11343,609,370,14,24,4,2025-06-05,
11344,482,14,19,112,2,2025-05-26,
11345,299,336,11,26,2,2025-06-16,
11346,34,255,21,195,2,2025-06-05,
11347,238,152,21,163,1,2025-05-26,
11348,296,133,26,181,2,2025-06-06,
11349,724,465,11,26,1,2025-06-02,
11350,290,215,16,114,2,2025-06-18,
11351,720,208,19,43,4,2025-06-14,
11352,881,199,22,178,1,2025-06-08,
11353,465,378,23,77,4,2025-05-27,
11354,73,19,17,8,3,2025-05-31,
11355,704,299,27,12,1,2025-06-11,
11356,240,363,18,84,1,2025-05-31,
11357,947,293,15,15,5,2025-05-23,
11358,271,418,15,76,1,2025-05-31,
11359,807,98,10,92,4,2025-05-26,
11360,811,176,19,96,5,2025-06-12,
11361,641,372,5,111,2,2025-06-13,
11362,604,366,29,38,1,2025-05-25,
11363,678,114,26,63,2,2025-06-12,
11364,824,352,10,136,3,2025-05-26,
11365,957,274,6,106,2,2025-06-11,
11366,203,327,26,145,1,2025-05-29,
11367,436,402,9,175,2,2025-05-23,
11368,118,244,8,47,1,2025-05-21,
11369,558,465,16,44,1,2025-06-10,
11370,231,482,12,45,5,2025-05-26,
11371,664,344,10,21,4,2025-06-05,
11372,153,184,25,157,2,2025-06-11,
11373,931,260,28,98,2,2025-06-10,
11374,273,154,2,159,4,2025-06-04,
11375,847,433,5,175,2,2025-05-29,
11376,146,88,12,62,5,2025-06-05,
11377,74,431,10,128,3,2025-06-03,
11378,62,337,15,150,4,2025-05-30,
11379,170,449,6,37,4,2025-06-14,
11380,812,286,20,60,3,2025-05-27,
11381,315,93,30,119,4,2025-06-10,
11382,610,151,6,164,1,2025-06-07,
11383,767,50,23,66,3,2025-06-13,
11384,845,242,18,118,1,2025-05-22,
11385,583,66,10,66,2,2025-05-24,
11386,944,380,6,171,1,2025-05-26,
11387,296,133,6,3,1,2025-06-18,
11388,450,372,27,120,5,2025-05-25,
11389,128,414,23,74,2,2025-06-02,
11390,480,287,23,174,5,2025-05-24,
11391,706,391,29,140,2,2025-06-14,
11392,312,468,22,41,1,2025-06-15,
11393,717,94,26,19,4,2025-06-13,
11394,413,485,5,114,4,2025-06-02,
11395,966,349,6,89,4,2025-05-24,
11396,279,461,8,151,5,2025-06-14,
11397,513,172,4,77,3,2025-06-10,
11398,553,336,2,164,5,2025-06-08,
11399,506,46,11,109,5,2025-05-26,
11400,449,114,19,177,3,2025-06-16,
11401,83,182,5,65,2,2025-05-25,
11402,613,115,15,117,4,2025-06-12,
11403,41,382,9,78,2,2025-06-01,
11404,911,447,12,51,3,2025-06-17,
11405,443,158,6,99,1,2025-05-27,
11406,753,216,7,124,5,2025-06-05,
11407,331,404,18,28,4,2025-06-15,
11408,619,455,23,61,2,2025-05-27,
11409,257,170,2,98,2,2025-06-10,
11410,27,191,22,147,4,2025-06-11,
11411,94,134,11,92,5,2025-05-24,
11412,235,300,12,148,1,2025-06-12,
11413,985,151,5,76,2,2025-06-09,
11414,691,238,12,180,4,2025-06-05,
11415,857,436,15,76,2,2025-05-30,
11416,882,61,18,6,5,2025-06-02,
11417,590,241,6,169,5,2025-05-21,
11418,602,28,18,102,1,2025-06-11,
11419,974,444,10,71,4,2025-06-02,
11420,22,325,4,3,4,2025-05-23,
11421,784,299,30,145,3,2025-06-17,
11422,689,298,1,176,4,2025-06-09,
11423,842,484,13,200,4,2025-05-27,
11424,276,318,30,191,2,2025-06-04,
11425,591,37,16,13,1,2025-05-24,
11426,42,242,25,156,3,2025-06-12,
11427,782,456,5,191,4,2025-05-24,
11428,775,100,15,128,2,2025-05-23,
11429,180,257,30,74,3,2025-06-13,
11430,482,62,11,199,1,2025-06-08,
11431,532,445,5,59,1,2025-06-08,
11432,668,349,1,156,1,2025-06-10,
11433,453,196,24,91,3,2025-05-25,
11434,939,272,18,57,5,2025-06-11,
11435,285,153,17,163,3,2025-06-05,
11436,186,212,11,49,1,2025-05-23,
11437,600,28,21,159,2,2025-06-16,
11438,447,446,23,65,3,2025-05-26,
11439,651,438,10,174,2,2025-06-11,
11440,834,78,16,194,5,2025-05-23,
11441,504,71,29,185,1,2025-06-18,
11442,993,103,10,197,1,2025-05-24,
11443,94,176,25,169,2,2025-06-06,
11444,482,210,19,175,5,2025-06-08,
11445,357,292,22,36,1,2025-06-05,
11446,419,458,5,161,3,2025-06-08,
11447,342,465,26,25,2,2025-06-05,
11448,329,235,19,161,5,2025-06-11,
11449,687,74,24,166,2,2025-06-04,
11450,108,162,30,11,1,2025-05-20,
11451,879,442,30,80,2,2025-05-24,
11452,165,367,15,113,3,2025-06-04,
11453,338,93,11,9,1,2025-06-04,
11454,422,399,23,149,5,2025-06-01,
11455,711,42,4,94,5,2025-05-21,
11456,508,250,24,188,1,2025-06-17,
11457,296,171,16,34,5,2025-05-24,
11458,679,324,29,24,4,2025-05-21,
11459,968,91,2,76,1,2025-05-29,
11460,411,161,5,84,1,2025-06-10,
11461,834,325,22,192,3,2025-06-08,
11462,779,30,18,107,1,2025-06-02,
11463,564,3,4,45,3,2025-06-15,
11464,38,232,10,52,1,2025-06-12,
11465,466,141,1,34,3,2025-05-26,
11466,91,108,13,139,3,2025-05-30,
11467,323,390,20,94,4,2025-05-30,
11468,259,397,27,136,5,2025-06-04,
11469,332,87,8,129,2,2025-06-01,
11470,119,296,15,70,3,2025-06-10,
11471,994,392,12,43,4,2025-06-17,
11472,792,82,3,66,3,2025-06-18,
11473,414,251,11,124,2,2025-06-10,
11474,886,403,2,76,1,2025-05-21,
11475,527,391,20,192,3,2025-06-16,
11476,845,400,21,87,4,2025-05-26,
11477,2,46,7,30,5,2025-05-22,
11478,674,67,19,120,1,2025-05-25,
11479,891,315,17,20,5,2025-06-08,
11480,556,223,8,37,2,2025-06-01,
11481,474,325,26,194,1,2025-06-12,
11482,424,220,30,58,5,2025-06-05,
11483,56,207,25,174,4,2025-05-23,
11484,193,220,9,186,4,2025-05-25,
11485,531,495,7,173,5,2025-06-07,
11486,371,245,1,102,1,2025-05-30,
11487,638,197,3,143,3,2025-06-01,
11488,775,3,18,94,2,2025-05-31,
11489,511,20,28,24,2,2025-05-20,
11490,641,274,15,102,4,2025-06-12,
11491,453,103,22,4,1,2025-05-25,
11492,779,375,22,68,1,2025-05-29,
11493,53,192,3,138,2,2025-05-31,
11494,209,487,17,32,2,2025-06-08,
11495,274,8,13,117,2,2025-06-10,
11496,563,457,7,95,2,2025-05-21,
11497,135,165,16,173,5,2025-05-29,
11498,950,388,11,192,5,2025-05-25,
11499,295,427,20,173,5,2025-05-21,
11500,449,272,20,68,5,2025-06-13,
11501,902,98,17,150,3,2025-05-24,
11502,716,10,2,98,4,2025-06-15,
11503,497,347,30,164,2,2025-05-20,
11504,125,3,22,96,3,2025-06-02,
11505,30,321,12,28,3,2025-05-24,
11506,997,376,13,173,3,2025-05-29,
11507,646,128,5,60,5,2025-06-05,
11508,624,116,23,121,4,2025-05-26,
11509,819,356,28,7,1,2025-05-26,
11510,246,450,14,159,4,2025-06-16,
11511,727,177,12,144,2,2025-05-28,
11512,163,160,13,84,2,2025-05-25,
11513,319,67,12,157,5,2025-06-11,
11514,565,53,1,57,5,2025-06-05,
11515,15,197,10,166,1,2025-06-10,
11516,566,258,12,17,2,2025-06-10,
11517,418,302,12,163,5,2025-05-27,
11518,96,157,10,119,4,2025-06-08,
11519,231,86,15,180,1,2025-05-30,
11520,862,34,28,78,1,2025-06-02,
11521,935,422,18,167,2,2025-06-05,
11522,117,24,3,105,3,2025-06-01,
11523,473,153,7,30,5,2025-05-23,
11524,970,486,24,36,1,2025-06-18,
11525,121,149,29,12,4,2025-06-09,
11526,664,234,15,10,1,2025-06-01,
11527,853,373,24,78,4,2025-06-12,
11528,158,267,14,127,3,2025-05-24,
11529,511,306,26,30,2,2025-05-22,
11530,956,269,15,25,3,2025-05-28,
11531,734,173,10,61,2,2025-05-26,
11532,299,223,6,138,1,2025-05-23,
11533,522,455,26,35,3,2025-05-26,
11534,723,352,24,100,5,2025-06-06,
11535,280,69,29,117,3,2025-06-07,
11536,426,176,14,95,3,2025-06-16,
11537,855,462,24,172,1,2025-05-27,
11538,495,251,29,191,1,2025-06-18,
11539,484,184,14,179,2,2025-05-27,
11540,250,385,5,139,4,2025-06-11,
11541,468,97,27,108,3,2025-05-31,
11542,565,85,19,151,4,2025-06-08,
11543,149,486,20,191,3,2025-05-27,
11544,393,465,3,187,4,2025-05-23,
11545,196,471,5,40,2,2025-05-21,
11546,944,416,7,107,1,2025-05-29,
11547,614,207,10,168,5,2025-06-08,
11548,521,10,16,26,4,2025-05-23,
11549,765,117,28,126,1,2025-05-21,
11550,901,115,17,158,3,2025-05-29,
11551,140,373,11,105,3,2025-06-07,
11552,885,68,3,72,4,2025-05-26,
11553,72,109,30,9,4,2025-06-17,
11554,283,376,19,177,5,2025-06-17,
11555,792,12,25,95,2,2025-06-06,
11556,809,302,13,56,4,2025-05-27,
11557,875,259,3,114,3,2025-06-03,
11558,425,87,1,114,5,2025-05-30,
11559,349,64,14,61,5,2025-05-25,
11560,957,188,21,93,3,2025-06-16,
11561,807,365,30,26,3,2025-05-20,
11562,520,334,9,176,1,2025-06-02,
11563,274,406,14,95,4,2025-06-06,
11564,841,20,6,140,5,2025-05-23,
11565,3,193,18,166,4,2025-06-02,
11566,290,449,15,92,3,2025-06-06,
11567,744,328,23,16,1,2025-05-31,
11568,306,131,19,102,5,2025-06-17,
11569,858,395,25,71,1,2025-05-23,
11570,602,274,30,49,2,2025-06-14,
11571,594,320,5,32,5,2025-06-12,
11572,676,25,7,117,1,2025-06-07,
11573,502,305,6,24,2,2025-05-26,
11574,887,25,27,170,1,2025-06-05,
11575,153,339,13,55,3,2025-06-03,
11576,458,56,10,165,4,2025-05-31,
11577,552,335,18,164,2,2025-06-09,
11578,496,429,16,153,5,2025-06-08,
11579,354,11,2,6,4,2025-06-17,
11580,341,25,27,13,1,2025-06-13,
11581,566,354,27,86,2,2025-06-04,
11582,782,60,10,63,4,2025-06-11,
11583,557,214,27,33,4,2025-05-27,
11584,387,228,19,145,1,2025-06-02,
11585,467,195,10,53,3,2025-06-16,
11586,956,64,16,18,4,2025-06-14,
11587,330,281,18,196,4,2025-06-18,
11588,891,130,24,142,5,2025-05-23,
11589,194,243,15,54,4,2025-06-16,
11590,715,360,8,151,1,2025-06-03,
11591,245,79,1,56,1,2025-06-02,
11592,586,106,26,60,2,2025-06-10,
11593,393,356,1,85,1,2025-06-05,
11594,240,352,5,199,4,2025-06-02,
11595,877,323,9,38,4,2025-06-15,
11596,795,5,10,153,2,2025-06-17,
11597,421,155,21,1,4,2025-05-31,
11598,45,216,27,71,3,2025-05-24,
11599,326,339,21,38,1,2025-06-03,
11600,763,52,16,34,3,2025-06-05,
11601,485,340,4,139,3,2025-06-01,
11602,723,267,21,65,5,2025-06-17,
11603,936,139,22,45,4,2025-06-03,
11604,831,319,29,29,2,2025-06-10,
11605,391,311,10,170,4,2025-06-12,
11606,396,359,14,7,1,2025-06-05,
11607,680,71,6,34,3,2025-05-30,
11608,812,215,16,4,4,2025-05-29,
11609,841,426,30,92,1,2025-06-12,
11610,668,461,23,61,5,2025-05-29,
11611,156,54,21,151,2,2025-06-12,
11612,508,262,8,83,4,2025-06-04,
11613,988,369,1,5,2,2025-06-14,
11614,38,317,4,45,2,2025-06-14,
11615,130,61,25,68,3,2025-05-20,
11616,515,145,9,14,5,2025-06-07,
11617,989,59,16,33,1,2025-06-11,
11618,605,402,3,190,5,2025-06-10,
11619,340,55,20,108,4,2025-05-30,
11620,891,255,24,135,1,2025-06-13,
11621,103,102,12,30,3,2025-05-26,
11622,896,312,19,191,4,2025-05-31,
11623,866,103,16,17,4,2025-05-27,
11624,451,399,19,122,2,2025-05-23,
11625,103,135,14,115,1,2025-05-22,
11626,539,426,28,200,2,2025-06-17,
11627,933,268,9,93,1,2025-06-15,
11628,468,499,21,132,4,2025-05-20,
11629,16,104,22,152,3,2025-05-24,
11630,740,184,16,28,3,2025-06-01,
11631,148,361,23,116,2,2025-06-09,
11632,420,210,27,129,1,2025-06-11,
11633,892,152,4,57,2,2025-05-20,
11634,671,83,12,158,1,2025-06-17,
11635,994,21,17,12,3,2025-06-17,
11636,159,281,24,187,4,2025-05-24,
11637,77,255,19,169,1,2025-06-03,
11638,481,467,1,134,3,2025-06-01,
11639,801,107,28,78,4,2025-06-13,
11640,993,353,9,118,4,2025-05-22,
11641,272,478,6,165,5,2025-06-14,
11642,347,247,19,8,2,2025-06-11,
11643,639,170,2,16,3,2025-06-10,
11644,710,121,5,123,2,2025-05-31,
11645,408,2,11,103,1,2025-05-22,
11646,666,7,15,110,1,2025-05-21,
11647,83,344,29,176,4,2025-05-22,
11648,873,46,23,28,3,2025-05-25,
11649,337,465,5,126,3,2025-05-24,
11650,873,57,12,183,2,2025-05-23,
11651,691,428,6,114,2,2025-06-02,
11652,880,294,2,19,3,2025-05-29,
11653,547,343,9,21,4,2025-06-14,
11654,390,253,12,83,4,2025-06-02,
11655,978,77,14,156,4,2025-06-07,
11656,325,487,21,38,5,2025-06-01,
11657,642,47,30,17,2,2025-05-31,
11658,736,400,12,33,4,2025-05-21,
11659,909,262,2,71,3,2025-05-27,
11660,778,39,10,160,5,2025-05-27,
11661,500,371,10,163,4,2025-06-02,
11662,894,371,17,150,1,2025-06-18,
11663,555,52,21,141,5,2025-06-02,
11664,37,464,30,183,5,2025-05-29,
11665,633,132,3,84,2,2025-06-18,
11666,71,330,17,98,1,2025-06-05,
11667,241,119,7,153,5,2025-05-22,
11668,647,234,25,136,5,2025-06-18,
11669,701,152,21,76,2,2025-05-26,
11670,944,136,6,117,3,2025-06-09,
11671,295,238,25,130,3,2025-06-07,
11672,233,26,4,155,1,2025-06-09,
11673,765,52,20,111,2,2025-05-24,
11674,93,417,25,26,4,2025-06-05,
11675,445,90,6,180,2,2025-05-29,
11676,101,448,18,30,4,2025-05-20,
11677,779,21,11,168,3,2025-05-31,
11678,649,437,28,167,1,2025-06-04,
11679,721,149,11,197,4,2025-05-29,
11680,894,185,27,142,3,2025-05-22,
11681,103,411,28,185,5,2025-05-30,
11682,455,347,22,56,1,2025-06-03,
11683,171,161,26,111,4,2025-05-31,
11684,711,219,10,116,2,2025-06-06,
11685,307,379,9,59,4,2025-06-07,
11686,926,60,22,106,5,2025-05-21,
11687,30,49,23,87,1,2025-06-12,
11688,48,436,23,117,1,2025-06-09,
11689,333,389,12,103,2,2025-05-20,
11690,816,456,4,107,2,2025-05-22,
11691,58,24,18,187,4,2025-05-24,
11692,301,5,19,25,5,2025-05-27,
11693,368,437,12,81,2,2025-06-08,
11694,384,71,27,110,5,2025-06-02,
11695,442,340,5,81,4,2025-05-30,
11696,150,332,1,171,2,2025-06-07,
11697,251,88,5,66,3,2025-05-23,
11698,544,169,17,96,2,2025-05-31,
11699,422,184,10,40,2,2025-05-23,
11700,580,458,12,176,5,2025-06-04,
11701,699,225,25,122,1,2025-06-15,
11702,812,490,16,18,3,2025-05-24,
11703,185,319,14,24,3,2025-06-01,
11704,175,138,11,22,1,2025-06-03,
11705,180,450,30,24,3,2025-05-30,
11706,81,376,30,111,3,2025-06-12,
11707,625,48,6,25,5,2025-06-08,
11708,892,191,4,191,1,2025-05-31,
11709,392,418,7,190,4,2025-06-11,
11710,635,176,5,96,4,2025-06-16,
11711,700,94,17,34,4,2025-06-17,
11712,247,59,8,143,4,2025-05-23,
11713,510,206,27,16,3,2025-06-01,
11714,935,205,7,151,3,2025-06-10,
11715,598,493,26,144,5,2025-05-30,
11716,147,234,29,144,4,2025-05-27,
11717,238,140,18,85,5,2025-06-01,
11718,473,428,20,172,3,2025-06-07,
11719,654,198,23,32,1,2025-06-12,
11720,261,354,27,106,2,2025-06-03,
11721,471,436,17,91,4,2025-06-04,
11722,262,245,28,171,4,2025-06-16,
11723,683,410,18,193,3,2025-06-18,
11724,10,216,23,109,2,2025-06-06,
11725,921,333,18,185,5,2025-05-31,
11726,824,454,23,14,5,2025-05-29,
11727,477,409,25,74,2,2025-05-29,
11728,923,86,26,154,5,2025-06-16,
11729,295,58,4,80,4,2025-06-13,
11730,694,68,14,91,4,2025-06-09,
11731,560,357,15,27,3,2025-06-03,
11732,162,372,30,148,4,2025-06-04,
11733,76,31,3,130,3,2025-05-29,
11734,453,483,4,55,5,2025-05-25,
11735,968,433,27,40,1,2025-05-22,
11736,354,82,5,169,1,2025-06-01,
11737,602,54,30,124,1,2025-06-14,
11738,307,214,1,58,1,2025-05-26,
11739,655,467,16,28,1,2025-05-29,
11740,986,303,12,90,5,2025-06-08,
11741,435,248,10,143,4,2025-06-15,
11742,707,411,23,95,1,2025-06-11,
11743,257,292,12,30,4,2025-06-16,
11744,468,348,5,196,5,2025-06-12,
11745,866,225,27,72,5,2025-06-02,
11746,310,93,15,147,1,2025-05-29,
11747,204,313,29,58,4,2025-05-27,
11748,394,195,20,110,5,2025-06-11,
11749,874,399,17,144,5,2025-06-08,
11750,495,184,25,197,1,2025-06-09,
11751,110,314,11,160,3,2025-06-07,
11752,243,15,6,158,4,2025-06-08,
11753,391,442,23,173,2,2025-06-15,
11754,586,351,10,165,2,2025-06-16,
11755,368,451,1,143,4,2025-06-13,
11756,589,430,24,7,5,2025-06-08,
11757,303,373,27,156,4,2025-06-02,
11758,717,499,4,169,1,2025-06-12,
11759,303,457,8,178,2,2025-05-21,
11760,23,67,5,69,4,2025-06-11,
11761,850,248,28,8,1,2025-05-27,
11762,675,472,23,47,3,2025-06-17,
11763,406,250,5,70,4,2025-06-08,
11764,282,58,23,180,4,2025-06-09,
11765,9,455,8,196,4,2025-06-16,
11766,580,211,10,80,1,2025-06-10,
11767,886,226,5,87,3,2025-05-29,
11768,703,24,7,90,2,2025-05-27,
11769,797,33,5,2,5,2025-06-16,
11770,763,134,3,47,3,2025-05-21,
11771,997,336,14,37,3,2025-06-17,
11772,51,161,23,145,3,2025-05-29,
11773,933,7,25,169,3,2025-06-12,
11774,621,361,26,103,4,2025-06-17,
11775,764,445,4,18,2,2025-06-18,
11776,509,348,3,37,1,2025-05-21,
11777,853,269,1,190,4,2025-06-09,
11778,926,393,25,163,1,2025-05-24,
11779,925,381,16,8,1,2025-06-12,
11780,294,296,25,24,1,2025-05-24,
11781,795,371,14,192,2,2025-05-31,
11782,819,290,2,136,3,2025-06-04,
11783,236,115,7,56,5,2025-06-14,
11784,622,490,4,97,5,2025-05-28,
11785,822,343,2,108,3,2025-06-07,
11786,361,448,26,117,3,2025-05-30,
11787,225,174,22,88,2,2025-05-31,
11788,652,266,17,41,5,2025-06-11,
11789,195,268,19,95,4,2025-06-17,
11790,636,353,2,80,2,2025-05-26,
11791,257,359,16,185,5,2025-06-04,
11792,695,317,4,84,4,2025-06-02,
11793,774,49,30,199,2,2025-06-13,
11794,739,222,9,146,5,2025-06-17,
11795,786,339,2,153,4,2025-06-05,
11796,676,373,3,22,1,2025-06-06,
11797,698,128,10,14,5,2025-06-07,
11798,859,247,22,40,4,2025-05-29,
11799,141,178,1,41,2,2025-06-12,
11800,644,340,25,194,4,2025-05-23,
11801,100,347,4,159,2,2025-05-30,
11802,926,329,26,13,4,2025-05-20,
11803,643,198,4,173,3,2025-06-03,
11804,662,77,30,21,5,2025-06-02,
11805,41,430,20,70,2,2025-06-11,
11806,317,424,7,114,4,2025-05-31,
11807,808,286,19,170,2,2025-06-04,
11808,452,457,29,109,1,2025-05-27,
11809,35,314,7,125,2,2025-06-01,
11810,594,28,6,156,5,2025-06-02,
11811,374,6,22,114,1,2025-06-07,
11812,750,330,12,107,5,2025-05-28,
11813,135,479,1,70,4,2025-05-27,
11814,93,81,3,56,3,2025-06-10,
11815,932,259,5,194,5,2025-05-23,
11816,303,435,28,132,2,2025-06-15,
11817,335,241,24,30,3,2025-05-26,
11818,766,437,9,89,2,2025-06-09,
11819,426,254,19,111,1,2025-05-30,
11820,180,446,12,29,1,2025-05-23,
11821,206,85,12,73,1,2025-05-30,
11822,136,39,6,174,4,2025-06-06,
11823,806,385,28,174,1,2025-05-30,
11824,553,252,17,152,5,2025-05-24,
11825,898,165,25,125,2,2025-06-08,
11826,995,124,24,135,1,2025-05-25,
11827,375,170,20,171,5,2025-05-23,
11828,544,497,8,79,5,2025-05-28,
11829,514,143,17,12,1,2025-06-16,
11830,936,26,19,57,5,2025-06-11,
11831,280,260,3,102,4,2025-06-06,
11832,851,115,4,154,1,2025-06-01,
11833,169,282,27,15,2,2025-05-25,
11834,264,330,19,2,4,2025-06-03,
11835,936,194,25,53,3,2025-06-18,
11836,845,207,1,78,2,2025-06-12,
11837,967,419,17,55,2,2025-06-18,
11838,494,121,7,197,2,2025-05-31,
11839,991,41,23,36,3,2025-06-11,
11840,826,236,7,196,2,2025-06-09,
11841,303,228,10,66,5,2025-05-29,
11842,765,411,6,75,2,2025-06-05,
11843,892,294,29,84,4,2025-05-23,
11844,347,230,25,31,3,2025-05-24,
11845,824,46,18,2,1,2025-05-20,
11846,118,439,1,128,3,2025-05-29,
11847,480,256,24,192,1,2025-06-11,
11848,987,229,4,111,2,2025-05-23,
11849,78,162,30,45,1,2025-06-09,
11850,145,61,7,34,5,2025-06-14,
11851,773,255,30,98,1,2025-06-07,
11852,990,382,17,137,1,2025-06-03,
11853,232,335,28,181,4,2025-06-15,
11854,881,10,23,59,5,2025-06-05,
11855,693,53,16,129,1,2025-06-05,
11856,742,207,12,144,1,2025-05-20,
11857,691,212,23,172,2,2025-06-08,
11858,407,19,19,91,3,2025-05-24,
11859,991,286,6,19,3,2025-06-09,
11860,867,282,15,102,2,2025-06-03,
11861,824,1,22,190,1,2025-06-09,
11862,571,423,4,11,1,2025-06-14,
11863,375,47,6,112,4,2025-06-09,
11864,93,406,27,5,3,2025-05-20,
11865,810,310,12,118,2,2025-05-29,
11866,405,494,13,20,4,2025-06-12,
11867,15,317,14,81,1,2025-06-09,
11868,271,327,7,148,4,2025-06-15,
11869,550,156,17,110,1,2025-06-08,
11870,127,456,8,147,4,2025-06-02,
11871,466,261,14,104,1,2025-06-03,
11872,378,288,4,182,4,2025-06-15,
11873,689,106,25,164,1,2025-06-12,
11874,767,336,11,107,2,2025-06-03,
11875,689,344,4,75,4,2025-06-06,
11876,269,234,15,30,4,2025-06-14,
11877,599,487,4,104,3,2025-06-16,
11878,391,175,17,6,4,2025-06-12,
11879,843,187,5,84,2,2025-05-23,
11880,654,423,16,44,2,2025-06-14,
11881,963,28,25,159,3,2025-06-07,
11882,381,419,12,118,1,2025-06-04,
11883,111,115,23,177,2,2025-05-28,
11884,692,433,10,93,5,2025-05-24,
11885,240,233,18,23,5,2025-06-02,
11886,483,170,24,112,1,2025-06-01,
11887,26,287,2,28,1,2025-06-03,
11888,635,393,3,63,3,2025-06-08,
11889,906,318,11,112,3,2025-05-26,
11890,966,308,16,151,4,2025-06-03,
11891,575,243,4,103,5,2025-06-08,
11892,336,367,13,135,5,2025-06-14,
11893,938,337,10,21,5,2025-06-03,
11894,625,187,15,102,1,2025-06-09,
11895,227,367,20,80,2,2025-06-14,
11896,664,232,24,191,5,2025-06-05,
11897,65,59,10,87,3,2025-06-05,
11898,651,50,22,57,1,2025-06-14,
11899,844,389,27,86,2,2025-06-17,
11900,476,338,15,200,5,2025-05-25,
11901,932,114,8,44,1,2025-06-14,
11902,718,2,18,20,5,2025-05-24,
11903,310,175,14,131,1,2025-06-08,
11904,665,182,10,163,5,2025-05-31,
11905,419,425,28,30,5,2025-06-15,
11906,120,325,14,136,2,2025-05-29,
11907,144,494,7,131,2,2025-06-11,
11908,47,410,28,50,3,2025-06-06,
11909,969,150,3,199,1,2025-05-29,
11910,39,281,29,90,2,2025-05-25,
11911,312,268,27,90,1,2025-05-26,
11912,505,192,26,187,3,2025-06-03,
11913,119,360,16,166,2,2025-06-03,
11914,100,55,22,38,2,2025-05-31,
11915,241,24,12,61,1,2025-06-17,
11916,909,460,6,27,2,2025-06-15,
11917,551,85,1,38,3,2025-05-20,
11918,139,253,22,66,3,2025-05-21,
11919,398,72,16,51,4,2025-06-08,
11920,465,421,22,45,2,2025-06-11,
11921,380,368,4,155,1,2025-06-06,
11922,687,381,13,40,3,2025-06-05,
11923,973,370,15,195,5,2025-06-10,
11924,761,210,17,195,3,2025-06-13,
11925,714,55,22,168,4,2025-06-13,
11926,969,131,22,20,4,2025-06-13,
11927,554,313,3,46,4,2025-06-17,
11928,430,101,4,198,5,2025-05-29,
11929,602,97,5,161,4,2025-06-14,
11930,761,62,13,127,2,2025-06-10,
11931,745,477,13,119,3,2025-06-14,
11932,159,437,23,194,2,2025-05-24,
11933,907,202,19,145,2,2025-06-01,
11934,425,111,4,195,3,2025-05-27,
11935,671,235,24,149,4,2025-06-08,
11936,102,423,30,115,1,2025-05-22,
11937,854,401,29,175,5,2025-06-18,
11938,502,98,6,145,5,2025-05-29,
11939,631,367,3,165,3,2025-05-29,
11940,418,174,12,163,2,2025-05-27,
11941,962,56,7,160,2,2025-05-24,
11942,975,388,11,83,4,2025-05-26,
11943,287,213,7,161,4,2025-06-05,
11944,34,24,20,81,4,2025-06-16,
11945,707,475,28,39,4,2025-05-25,
11946,380,325,13,113,5,2025-06-06,
11947,223,429,4,18,3,2025-06-07,
11948,455,345,8,121,3,2025-06-02,
11949,456,302,27,114,5,2025-05-22,
11950,974,64,14,162,1,2025-06-03,
11951,242,396,24,78,5,2025-06-18,
11952,876,457,16,71,4,2025-06-06,
11953,372,231,9,152,4,2025-06-13,
11954,102,235,25,15,2,2025-06-11,
11955,703,338,23,91,5,2025-05-23,
11956,377,302,25,130,3,2025-06-15,
11957,558,490,19,19,3,2025-05-24,
11958,924,259,19,80,1,2025-06-08,
11959,661,69,9,119,4,2025-06-03,
11960,368,494,25,116,2,2025-05-27,
11961,63,256,26,10,1,2025-06-02,
11962,408,3,26,15,5,2025-06-15,
11963,283,272,21,95,3,2025-06-07,
11964,195,377,13,74,5,2025-05-23,
11965,992,25,12,20,4,2025-06-04,
11966,126,284,16,166,3,2025-05-21,
11967,972,479,22,24,5,2025-05-27,
11968,869,222,20,158,5,2025-06-17,
11969,844,430,13,153,3,2025-06-17,
11970,466,300,16,130,4,2025-05-21,
11971,94,248,17,99,1,2025-06-16,
11972,679,474,9,119,1,2025-06-17,
11973,218,261,5,149,2,2025-06-10,
11974,658,400,25,142,3,2025-06-05,
11975,655,472,15,190,4,2025-06-11,
11976,612,467,4,11,2,2025-06-11,
11977,995,91,4,116,3,2025-06-07,
11978,22,355,9,147,2,2025-05-30,
11979,52,297,16,167,1,2025-06-16,
11980,806,89,16,49,2,2025-05-27,
11981,342,375,8,83,3,2025-06-14,
11982,250,418,21,155,3,2025-06-09,
11983,129,66,5,122,2,2025-06-08,
11984,806,54,1,129,3,2025-06-12,
11985,579,199,4,39,1,2025-06-14,
11986,211,337,24,16,1,2025-06-14,
11987,71,308,2,116,3,2025-05-21,
11988,850,311,27,27,1,2025-05-20,
11989,784,452,3,88,3,2025-05-31,
11990,568,165,16,183,2,2025-06-06,
