transaction_id,customer_id,product_id,store_id,quantity,transaction_date,total_price
5202,49,33,9,3,2024-12-07 01:51:41.729568,274.26
5203,67,35,3,3,2024-11-23 01:51:41.729574,262.5
5204,787,50,12,2,2024-09-24 01:51:41.729579,69.94
5205,129,24,20,3,2025-02-15 01:51:41.729585,26.82
5206,29,152,14,4,2025-03-17 01:51:41.729590,94.2
5207,343,147,8,2,2025-03-05 01:51:41.729596,41.86
5208,545,39,12,4,2024-11-06 01:51:41.729602,30.32
5209,119,189,7,1,2024-08-26 01:51:41.729607,44.48
5210,692,25,9,2,2025-03-23 01:51:41.729613,72.24
5211,937,153,12,4,2024-10-13 01:51:41.729618,385.76
5212,663,155,4,2,2024-08-30 01:51:41.729624,144.98
5213,133,32,5,3,2024-07-12 01:51:41.729630,191.91
5214,327,139,9,2,2024-09-18 01:51:41.729635,126.0
5215,185,197,7,1,2024-08-07 01:51:41.729641,92.71
5216,506,108,14,4,2025-03-20 01:51:41.729646,50.0
5217,646,33,20,2,2025-04-29 01:51:41.729652,182.84
5218,689,147,17,3,2025-01-07 01:51:41.729657,62.79
5219,534,107,1,4,2024-09-22 01:51:41.729663,360.44
5220,241,111,15,4,2024-09-11 01:51:41.729668,355.8
5221,589,121,15,4,2024-11-17 01:51:41.729674,65.04
5222,716,16,1,1,2025-06-24 01:51:41.729680,12.33
5223,516,11,15,3,2025-02-24 01:51:41.729685,18.18
5224,840,98,2,3,2025-03-31 01:51:41.729691,117.12
5225,960,116,4,4,2024-12-23 01:51:41.729696,384.6
5226,165,197,17,2,2024-07-07 01:51:41.729702,185.42
5227,927,183,16,4,2025-05-09 01:51:41.729711,306.76
5228,933,25,18,3,2024-11-01 01:51:41.729721,108.35999999999999
5229,640,93,16,1,2025-02-19 01:51:41.729728,14.91
5230,557,111,8,1,2024-07-02 01:51:41.729735,88.95
5231,218,96,6,4,2025-03-11 01:51:41.729741,204.16
5232,747,162,20,1,2025-06-24 01:51:41.729747,28.3
5233,648,12,2,1,2024-11-13 01:51:41.729752,26.5
5234,680,21,19,2,2025-01-26 01:51:41.729758,84.96
5235,993,127,13,1,2024-12-16 01:51:41.729764,30.93
5236,749,29,6,2,2024-08-12 01:51:41.729773,73.66
5237,605,179,6,4,2024-07-02 01:51:41.729783,346.76
5238,5,121,13,3,2024-11-20 01:51:41.729789,48.78
5239,668,124,1,3,2024-10-24 01:51:41.729795,229.29000000000002
5240,757,151,9,2,2025-04-09 01:51:41.729800,109.52
5241,872,33,12,3,2024-11-03 01:51:41.729806,274.26
5242,81,136,12,4,2024-07-06 01:51:41.729812,233.88
5243,247,170,4,3,2024-08-12 01:51:41.729817,177.84
5244,855,77,19,1,2024-10-11 01:51:41.729823,35.24
5245,493,197,16,4,2024-12-24 01:51:41.729829,370.84
5246,649,41,12,4,2024-09-14 01:51:41.729838,60.28
5247,386,74,1,3,2024-07-04 01:51:41.729847,130.85999999999999
5248,575,63,4,3,2025-05-04 01:51:41.729856,257.70000000000005
5249,992,14,9,2,2025-06-22 01:51:41.729866,121.56
5250,307,190,7,1,2024-08-31 01:51:41.729872,84.85
5251,628,75,10,3,2025-03-08 01:51:41.729877,45.36
5252,625,174,13,3,2024-12-03 01:51:41.729883,229.26
5253,543,67,8,2,2025-05-21 01:51:41.729888,117.28
5254,7,93,20,3,2024-08-31 01:51:41.729894,44.730000000000004
5255,926,53,10,1,2025-01-09 01:51:41.729899,84.71
5256,954,180,10,1,2024-11-09 01:51:41.729905,98.09
5257,515,94,8,4,2024-09-23 01:51:41.729911,196.28
5258,819,113,20,4,2025-04-14 01:51:41.729916,331.36
5259,755,135,15,1,2025-03-15 01:51:41.729922,35.38
5260,568,182,1,2,2024-09-23 01:51:41.729928,165.84
5261,73,11,15,4,2025-05-23 01:51:41.729933,24.24
5262,10,25,17,1,2025-03-04 01:51:41.729939,36.12
5263,573,187,13,1,2024-07-31 01:51:41.729947,11.82
5264,562,194,12,4,2024-07-30 01:51:41.729953,181.52
5265,122,155,3,1,2025-06-04 01:51:41.729959,72.49
5266,687,83,19,1,2025-03-19 01:51:41.729964,8.1
5267,986,186,5,1,2025-04-18 01:51:41.729970,20.85
5268,513,93,3,1,2024-12-22 01:51:41.729975,14.91
5269,990,139,5,4,2024-08-11 01:51:41.729981,252.0
5270,441,55,9,2,2025-02-04 01:51:41.729992,87.12
5271,38,19,6,1,2024-10-19 01:51:41.729998,37.54
5272,702,92,16,3,2024-09-20 01:51:41.730004,207.42000000000002
5273,591,167,10,2,2024-11-30 01:51:41.730010,196.24
5274,345,90,16,3,2025-02-28 01:51:41.730015,296.46
5275,966,198,3,3,2024-12-07 01:51:41.730021,8.67
5276,338,11,18,1,2024-11-03 01:51:41.730026,6.06
5277,961,142,11,4,2024-07-27 01:51:41.730032,397.56
5278,702,60,19,3,2024-09-18 01:51:41.730038,135.60000000000002
5279,184,164,15,3,2025-06-09 01:51:41.730043,283.38
5280,67,41,11,3,2024-10-15 01:51:41.730049,45.21
5281,17,130,10,1,2024-07-09 01:51:41.730055,6.71
5282,383,185,9,1,2025-03-18 01:51:41.730061,95.65
5283,368,107,3,4,2024-10-16 01:51:41.730066,360.44
5284,904,60,9,1,2024-12-09 01:51:41.730072,45.2
5285,316,148,18,2,2024-08-25 01:51:41.730078,80.24
5286,497,22,12,4,2024-10-12 01:51:41.730083,301.48
5287,808,128,16,1,2025-03-16 01:51:41.730089,26.67
5288,721,126,4,1,2024-10-23 01:51:41.730095,44.6
5289,345,103,1,3,2024-11-22 01:51:41.730100,9.93
5290,958,132,13,1,2024-11-21 01:51:41.730106,27.75
5291,553,184,8,3,2024-10-16 01:51:41.730112,173.34
5292,908,110,6,1,2024-12-12 01:51:41.730117,32.08
5293,989,58,8,1,2024-10-16 01:51:41.730123,31.33
5294,473,65,19,1,2024-07-17 01:51:41.730129,43.67
5295,115,58,12,1,2024-11-18 01:51:41.730134,31.33
5296,100,158,1,1,2024-12-11 01:51:41.730140,13.93
5297,885,76,4,4,2024-11-17 01:51:41.730145,356.48
5298,438,19,13,1,2024-11-07 01:51:41.730151,37.54
5299,345,128,17,1,2024-12-30 01:51:41.730157,26.67
5300,349,190,19,3,2024-12-13 01:51:41.730162,254.54999999999998
5301,139,104,19,2,2024-07-09 01:51:41.730168,151.74
5302,828,107,5,2,2024-10-28 01:51:41.730177,180.22
5303,324,118,11,4,2024-07-13 01:51:41.730186,156.68
5304,846,196,7,1,2025-03-12 01:51:41.730194,63.03
5305,302,79,3,2,2025-06-25 01:51:41.730200,7.04
5306,294,84,11,3,2024-11-07 01:51:41.730205,124.64999999999999
5307,957,172,17,3,2025-02-24 01:51:41.730211,87.87
5308,529,118,11,4,2025-03-19 01:51:41.730216,156.68
5309,834,189,15,3,2024-11-06 01:51:41.730222,133.44
5310,968,149,19,2,2025-01-27 01:51:41.730227,9.82
5311,292,10,8,2,2024-10-17 01:51:41.730233,128.0
5312,74,30,16,2,2024-11-08 01:51:41.730238,119.54
5313,775,24,15,1,2024-09-15 01:51:41.730244,8.94
5314,484,176,3,3,2025-05-22 01:51:41.730249,154.85999999999999
5315,16,55,6,3,2024-09-16 01:51:41.730255,130.68
5316,526,104,3,1,2024-12-16 01:51:41.730260,75.87
5317,336,127,5,2,2024-10-01 01:51:41.730266,61.86
5318,793,180,1,3,2024-10-10 01:51:41.730272,294.27
5319,873,125,14,2,2025-05-05 01:51:41.730277,167.06
5320,516,166,12,1,2024-09-06 01:51:41.730284,46.8
5321,925,195,13,2,2025-03-25 01:51:41.730293,103.06
5322,127,93,14,4,2025-02-14 01:51:41.730303,59.64
5323,824,8,12,1,2025-04-05 01:51:41.730312,82.3
5324,518,157,13,2,2024-11-01 01:51:41.730319,174.26
5325,129,138,6,1,2024-12-14 01:51:41.730325,44.96
5326,511,197,15,3,2024-08-25 01:51:41.730331,278.13
5327,423,75,16,4,2025-04-08 01:51:41.730336,60.48
5328,385,196,9,1,2024-11-01 01:51:41.730342,63.03
5329,883,177,8,2,2024-09-23 01:51:41.730348,99.48
5330,232,186,5,3,2024-08-12 01:51:41.730353,62.550000000000004
5331,959,163,15,2,2024-10-22 01:51:41.730359,175.66
5332,825,178,7,2,2024-12-23 01:51:41.730365,116.3
5333,195,40,17,1,2025-01-30 01:51:41.730370,53.86
5334,65,140,16,1,2024-09-02 01:51:41.730376,49.4
5335,833,85,11,2,2024-09-26 01:51:41.730381,63.62
5336,615,16,7,1,2025-02-12 01:51:41.730387,12.33
5337,277,78,11,2,2025-01-06 01:51:41.730393,32.58
5338,670,48,2,1,2025-06-23 01:51:41.730398,13.18
5339,224,91,2,4,2024-09-09 01:51:41.730404,183.8
5340,801,129,6,1,2024-11-08 01:51:41.730409,20.27
5341,944,193,3,2,2025-01-19 01:51:41.730415,176.92
5342,278,22,1,3,2025-05-13 01:51:41.730421,226.11
5343,990,143,20,1,2024-09-02 01:51:41.730426,88.15
5344,694,195,16,4,2025-05-24 01:51:41.730432,206.12
5345,366,14,14,4,2025-02-15 01:51:41.730437,243.12
5346,516,73,17,4,2024-08-25 01:51:41.730443,70.08
5347,215,19,18,4,2024-11-24 01:51:41.730449,150.16
5348,439,40,4,2,2024-07-18 01:51:41.730454,107.72
5349,428,98,3,4,2024-09-08 01:51:41.730460,156.16
5350,729,4,8,3,2025-05-28 01:51:41.730466,183.54
5351,396,33,4,1,2024-07-14 01:51:41.730471,91.42
5352,209,43,15,4,2025-04-13 01:51:41.730477,171.12
5353,501,165,13,1,2024-11-07 01:51:41.730482,15.73
5354,463,194,14,2,2024-10-01 01:51:41.730488,90.76
5355,586,27,14,1,2025-01-21 01:51:41.730494,67.19
5356,227,173,5,2,2025-01-07 01:51:41.730505,42.24
5357,375,81,5,2,2024-08-27 01:51:41.730511,128.1
5358,500,113,13,1,2024-11-22 01:51:41.730516,82.84
5359,948,178,4,4,2025-06-22 01:51:41.730522,232.6
5360,93,117,18,3,2024-09-15 01:51:41.730527,118.68
5361,460,124,6,1,2025-03-10 01:51:41.730533,76.43
5362,577,95,5,3,2024-12-08 01:51:41.730539,11.19
5363,321,63,3,1,2024-12-27 01:51:41.730545,85.9
5364,10,134,20,3,2024-07-25 01:51:41.730551,168.63
5365,914,124,3,1,2024-12-16 01:51:41.730560,76.43
5366,303,116,3,3,2024-10-08 01:51:41.730569,288.45000000000005
5367,322,95,20,3,2024-10-12 01:51:41.730577,11.19
5368,817,67,2,1,2024-10-26 01:51:41.730583,58.64
5369,456,195,20,1,2025-03-08 01:51:41.730588,51.53
5370,278,97,18,2,2025-03-02 01:51:41.730594,192.88
5371,598,116,10,3,2025-02-10 01:51:41.730600,288.45000000000005
5372,538,187,7,1,2025-04-27 01:51:41.730605,11.82
5373,730,13,20,4,2024-09-28 01:51:41.730611,27.56
5374,393,149,14,4,2024-08-22 01:51:41.730616,19.64
5375,917,64,10,2,2024-11-04 01:51:41.730622,183.5
5376,95,165,20,4,2024-09-02 01:51:41.730627,62.92
5377,756,85,16,1,2025-06-21 01:51:41.730633,31.81
5378,959,176,6,3,2024-11-10 01:51:41.730638,154.85999999999999
5379,107,56,17,1,2024-12-18 01:51:41.730644,67.62
5380,390,172,6,4,2025-06-19 01:51:41.730650,117.16
5381,760,141,18,4,2025-01-05 01:51:41.730655,163.12
5382,526,132,10,1,2025-01-05 01:51:41.730661,27.75
5383,673,112,10,2,2024-11-26 01:51:41.730666,121.38
5384,71,33,9,1,2025-06-20 01:51:41.730672,91.42
5385,664,165,15,2,2025-03-05 01:51:41.730678,31.46
5386,969,53,11,4,2025-01-18 01:51:41.730683,338.84
5387,587,101,7,3,2025-05-23 01:51:41.730689,118.22999999999999
5388,376,152,18,3,2025-05-09 01:51:41.730694,70.65
5389,727,89,2,1,2024-11-25 01:51:41.730700,22.57
5390,368,179,2,2,2024-12-07 01:51:41.730705,173.38
5391,51,169,13,4,2024-08-23 01:51:41.730711,345.96
5392,898,29,11,3,2024-07-06 01:51:41.730716,110.49
5393,143,187,19,1,2025-05-06 01:51:41.730722,11.82
5394,419,168,20,1,2025-03-05 01:51:41.730727,48.86
5395,548,51,1,4,2024-10-21 01:51:41.730733,292.76
5396,500,50,17,4,2024-09-18 01:51:41.730738,139.88
5397,886,111,20,1,2024-10-06 01:51:41.730744,88.95
5398,988,36,18,1,2024-09-13 01:51:41.730750,72.67
5399,167,109,8,1,2024-08-02 01:51:41.730759,95.64
5400,748,60,13,2,2025-01-02 01:51:41.730769,90.4
5401,260,146,4,4,2024-07-08 01:51:41.730978,249.8
5402,192,20,19,1,2024-11-08 01:51:41.730989,12.98
5403,202,133,3,4,2024-07-23 01:51:41.730995,386.72
5404,774,146,6,1,2024-12-17 01:51:41.731001,62.45
5405,185,124,6,1,2024-08-27 01:51:41.731007,76.43
5406,158,168,6,1,2025-04-12 01:51:41.731013,48.86
5407,758,1,8,4,2025-02-16 01:51:41.731018,166.76
5408,622,19,17,1,2025-06-09 01:51:41.731024,37.54
5409,99,87,10,1,2024-08-04 01:51:41.731030,60.97
5410,241,154,5,4,2024-11-18 01:51:41.731035,364.16
5411,491,29,19,1,2025-05-04 01:51:41.731041,36.83
5412,202,59,11,3,2025-03-30 01:51:41.731047,237.32999999999998
5413,634,63,10,3,2024-12-21 01:51:41.731052,257.70000000000005
5414,509,98,3,1,2025-03-20 01:51:41.731058,39.04
5415,629,190,10,2,2025-06-24 01:51:41.731064,169.7
5416,96,48,2,4,2025-02-23 01:51:41.731069,52.72
5417,746,62,9,1,2025-05-07 01:51:41.731075,82.42
5418,490,18,5,4,2024-11-12 01:51:41.731081,184.68
5419,579,194,17,2,2024-07-04 01:51:41.731086,90.76
5420,888,27,6,2,2025-04-30 01:51:41.731092,134.38
5421,218,6,11,4,2024-11-03 01:51:41.731098,330.24
5422,527,198,5,2,2025-04-02 01:51:41.731103,5.78
5423,273,187,7,2,2024-11-11 01:51:41.731109,23.64
5424,219,6,7,4,2024-11-10 01:51:41.731115,330.24
5425,786,31,4,2,2024-07-12 01:51:41.731120,4.0
5426,883,105,10,3,2024-08-02 01:51:41.731126,139.17000000000002
5427,659,94,18,1,2024-09-12 01:51:41.731132,49.07
5428,332,56,1,3,2024-07-21 01:51:41.731138,202.86
5429,856,182,14,3,2025-01-30 01:51:41.731144,248.76
5430,453,169,6,1,2025-02-06 01:51:41.731150,86.49
5431,152,18,11,3,2025-02-21 01:51:41.731156,138.51
5432,347,87,14,1,2025-02-10 01:51:41.731162,60.97
5433,816,23,20,1,2025-03-30 01:51:41.731167,8.03
5434,414,164,3,4,2025-03-09 01:51:41.731173,377.84
5435,527,25,16,1,2024-09-20 01:51:41.731179,36.12
5436,431,7,16,1,2025-02-08 01:51:41.731184,95.55
5437,379,148,7,2,2024-11-20 01:51:41.731190,80.24
5438,998,133,8,2,2024-11-11 01:51:41.731196,193.36
5439,895,18,4,3,2025-05-29 01:51:41.731201,138.51
5440,428,106,12,1,2024-09-28 01:51:41.731207,29.64
5441,866,33,12,1,2025-01-12 01:51:41.731223,91.42
5442,923,79,10,4,2025-02-11 01:51:41.731229,14.08
5443,84,35,12,1,2024-07-09 01:51:41.731235,87.5
5444,192,110,11,4,2024-12-12 01:51:41.731241,128.32
5445,41,65,11,1,2025-06-08 01:51:41.731247,43.67
5446,864,63,15,2,2024-11-19 01:51:41.731256,171.8
5447,836,72,6,2,2024-10-04 01:51:41.731266,76.16
5448,773,199,11,2,2024-07-19 01:51:41.731274,96.42
5449,309,41,2,3,2025-01-29 01:51:41.731280,45.21
5450,378,178,9,1,2024-08-02 01:51:41.731286,58.15
5451,136,128,11,2,2025-04-07 01:51:41.731291,53.34
5452,790,108,16,4,2025-03-14 01:51:41.731297,50.0
5453,106,104,13,2,2025-05-31 01:51:41.731302,151.74
5454,519,158,13,1,2024-11-14 01:51:41.731308,13.93
5455,918,38,18,2,2024-11-03 01:51:41.731314,180.68
5456,814,35,1,1,2024-07-03 01:51:41.731319,87.5
5457,542,194,20,1,2024-08-25 01:51:41.731325,45.38
5458,126,174,10,2,2025-02-10 01:51:41.731331,152.84
5459,357,136,19,4,2025-01-26 01:51:41.731337,233.88
5460,400,102,17,3,2024-09-05 01:51:41.731342,50.519999999999996
5461,79,68,1,1,2024-07-21 01:51:41.731348,37.75
5462,389,37,1,3,2025-03-24 01:51:41.731354,38.82
5463,579,85,17,2,2025-05-15 01:51:41.731362,63.62
5464,535,141,15,1,2024-08-08 01:51:41.731372,40.78
5465,701,173,2,1,2025-04-25 01:51:41.731380,21.12
5466,74,29,11,2,2025-04-30 01:51:41.731390,73.66
5467,5,41,2,3,2025-03-14 01:51:41.731398,45.21
5468,919,56,20,4,2025-01-15 01:51:41.731404,270.48
5469,463,16,9,2,2025-05-25 01:51:41.731409,24.66
5470,82,140,19,2,2025-03-04 01:51:41.731415,98.8
5471,537,66,2,4,2025-04-06 01:51:41.731421,130.28
5472,776,190,16,4,2025-05-10 01:51:41.731426,339.4
5473,991,147,20,4,2025-04-01 01:51:41.731432,83.72
5474,405,158,9,4,2024-09-15 01:51:41.731437,55.72
5475,514,144,20,2,2024-07-29 01:51:41.731443,125.44
5476,278,141,4,4,2024-09-06 01:51:41.731449,163.12
5477,840,69,13,3,2024-12-09 01:51:41.731454,181.53
5478,855,23,15,4,2024-11-05 01:51:41.731460,32.12
5479,224,190,20,1,2025-01-27 01:51:41.731466,84.85
5480,584,159,2,1,2024-11-03 01:51:41.731472,79.26
5481,68,53,20,4,2025-02-15 01:51:41.731478,338.84
5482,320,120,18,2,2024-07-04 01:51:41.731483,109.2
5483,606,145,9,2,2025-04-28 01:51:41.731489,114.74
5484,19,128,20,3,2025-02-28 01:51:41.731495,80.01
5485,640,49,1,2,2024-10-20 01:51:41.731500,112.62
5486,343,177,3,3,2025-03-09 01:51:41.731506,149.22
5487,594,195,17,3,2025-06-11 01:51:41.731512,154.59
5488,766,154,11,3,2025-06-15 01:51:41.731517,273.12
5489,949,13,8,4,2025-02-06 01:51:41.731523,27.56
5490,733,108,12,2,2024-12-05 01:51:41.731528,25.0
5491,343,166,11,1,2025-06-12 01:51:41.731534,46.8
5492,97,150,13,3,2025-01-16 01:51:41.731539,144.24
5493,52,85,15,1,2025-05-24 01:51:41.731545,31.81
5494,175,157,20,3,2025-01-01 01:51:41.731550,261.39
5495,338,45,17,2,2024-07-17 01:51:41.731556,98.22
5496,694,174,12,4,2025-03-18 01:51:41.731562,305.68
5497,940,167,19,3,2025-03-23 01:51:41.731567,294.36
5498,353,197,20,3,2025-04-02 01:51:41.731573,278.13
5499,391,82,11,1,2024-09-04 01:51:41.731579,34.72
5500,115,68,10,4,2024-08-03 01:51:41.731584,151.0
5501,348,97,17,2,2025-04-13 01:51:41.731590,192.88
5502,1,167,13,3,2025-04-19 01:51:41.731598,294.36
5503,63,148,16,2,2025-01-06 01:51:41.731607,80.24
5504,760,77,20,4,2025-03-27 01:51:41.731616,140.96
5505,743,196,20,1,2024-07-21 01:51:41.731622,63.03
5506,226,35,17,4,2025-03-20 01:51:41.731628,350.0
5507,423,136,5,4,2024-11-19 01:51:41.731634,233.88
5508,19,52,9,4,2025-06-25 01:51:41.731639,262.32
5509,31,40,4,4,2025-03-01 01:51:41.731645,215.44
5510,845,121,9,2,2024-11-07 01:51:41.731654,32.52
5511,633,113,16,2,2025-03-07 01:51:41.731662,165.68
5512,24,111,7,1,2025-01-19 01:51:41.731671,88.95
5513,837,36,14,3,2024-11-17 01:51:41.731677,218.01
5514,983,134,14,3,2024-11-13 01:51:41.731683,168.63
5515,211,70,7,4,2024-12-31 01:51:41.731688,283.4
5516,961,73,16,4,2024-10-25 01:51:41.731694,70.08
5517,161,16,18,2,2024-08-17 01:51:41.731699,24.66
5518,255,174,6,3,2024-12-03 01:51:41.731705,229.26
5519,571,187,7,1,2025-02-07 01:51:41.731711,11.82
5520,114,38,19,4,2024-07-21 01:51:41.731716,361.36
5521,504,18,8,2,2025-03-27 01:51:41.731722,92.34
5522,929,12,1,4,2024-07-20 01:51:41.731727,106.0
5523,672,54,17,4,2024-10-30 01:51:41.731733,278.24
5524,955,175,19,2,2025-04-06 01:51:41.731739,78.54
5525,220,1,7,3,2024-12-29 01:51:41.731744,125.07
5526,357,143,18,3,2025-03-02 01:51:41.731960,264.45000000000005
5527,169,111,6,4,2024-08-03 01:51:41.732015,355.8
5528,524,21,6,3,2025-03-31 01:51:41.732028,127.44
5529,969,129,1,2,2025-04-22 01:51:41.732038,40.54
5530,242,93,10,3,2025-02-18 01:51:41.732047,44.730000000000004
5531,375,195,8,4,2024-09-25 01:51:41.732057,206.12
5532,139,140,7,4,2025-02-14 01:51:41.732064,197.6
5533,97,124,9,2,2024-08-21 01:51:41.732074,152.86
5534,147,156,1,4,2024-12-26 01:51:41.732083,215.24
5535,182,39,11,3,2024-11-22 01:51:41.732092,22.740000000000002
5536,57,165,3,2,2025-05-16 01:51:41.732101,31.46
5537,42,60,18,4,2024-09-26 01:51:41.732110,180.8
5538,866,159,6,2,2024-12-21 01:51:41.732116,158.52
5539,711,186,11,2,2025-06-23 01:51:41.732122,41.7
5540,543,97,5,3,2024-09-28 01:51:41.732130,289.32
5541,692,104,20,3,2025-01-03 01:51:41.732140,227.61
5542,2,139,4,1,2024-08-01 01:51:41.732148,63.0
5543,979,110,8,2,2025-05-23 01:51:41.732156,64.16
5544,934,29,10,3,2024-09-11 01:51:41.732162,110.49
5545,288,89,3,4,2025-01-04 01:51:41.732167,90.28
5546,138,119,13,1,2025-01-20 01:51:41.732173,34.7
5547,617,141,17,1,2024-08-04 01:51:41.732179,40.78
5548,512,51,5,4,2025-03-19 01:51:41.732195,292.76
5549,904,108,8,3,2025-01-21 01:51:41.732202,37.5
5550,730,182,19,2,2024-09-17 01:51:41.732208,165.84
5551,222,147,18,1,2025-02-28 01:51:41.732213,20.93
5552,331,58,1,4,2025-05-08 01:51:41.732219,125.32
5553,617,36,4,4,2025-05-28 01:51:41.732224,290.68
5554,404,28,18,4,2024-11-01 01:51:41.732230,272.76
5555,508,196,14,4,2025-03-10 01:51:41.732239,252.12
5556,916,131,11,1,2024-08-17 01:51:41.732248,34.9
5557,127,101,9,2,2025-06-08 01:51:41.732256,78.82
5558,265,107,13,3,2025-05-16 01:51:41.732265,270.33
5559,712,89,17,4,2024-08-23 01:51:41.732274,90.28
5560,764,169,15,4,2025-02-16 01:51:41.732284,345.96
5561,15,35,2,2,2025-03-05 01:51:41.732294,175.0
5562,226,93,6,2,2024-12-24 01:51:41.732303,29.82
5563,984,105,7,3,2025-02-20 01:51:41.732319,139.17000000000002
5564,865,76,2,1,2024-12-01 01:51:41.732329,89.12
5565,105,84,13,2,2025-03-10 01:51:41.732339,83.1
5566,745,76,10,1,2025-05-18 01:51:41.732348,89.12
5567,493,50,16,1,2025-02-23 01:51:41.732358,34.97
5568,319,100,9,4,2024-07-02 01:51:41.732381,16.24
5569,1000,158,8,1,2025-01-24 01:51:41.732392,13.93
5570,219,72,15,4,2024-10-01 01:51:41.732401,152.32
5571,277,115,7,4,2024-08-20 01:51:41.732408,118.2
5572,773,77,19,3,2024-07-11 01:51:41.732413,105.72
5573,893,121,4,1,2024-07-26 01:51:41.732419,16.26
5574,931,198,9,2,2025-05-17 01:51:41.732424,5.78
5575,341,54,19,2,2025-03-15 01:51:41.732430,139.12
5576,452,71,2,2,2024-11-24 01:51:41.732436,138.3
5577,369,85,7,3,2024-08-17 01:51:41.732442,95.42999999999999
5578,944,102,19,4,2024-08-20 01:51:41.732448,67.36
5579,848,107,6,4,2025-01-05 01:51:41.732453,360.44
5580,991,179,15,2,2024-11-15 01:51:41.732460,173.38
5581,474,28,7,4,2024-12-22 01:51:41.732469,272.76
5582,190,192,6,4,2025-01-22 01:51:41.732484,28.72
5583,884,108,1,3,2024-10-07 01:51:41.732494,37.5
5584,419,21,14,1,2024-07-08 01:51:41.732500,42.48
5585,710,155,1,1,2024-08-09 01:51:41.732505,72.49
5586,865,27,6,3,2024-12-23 01:51:41.732523,201.57
5587,789,77,18,3,2025-01-07 01:51:41.732532,105.72
5588,848,50,17,4,2024-09-14 01:51:41.732541,139.88
5589,495,157,2,3,2024-07-09 01:51:41.732550,261.39
5590,39,167,8,4,2025-02-06 01:51:41.732557,392.48
5591,162,57,2,1,2024-11-11 01:51:41.732565,28.26
5592,121,119,16,3,2024-07-06 01:51:41.732574,104.10000000000001
5593,892,165,4,4,2024-12-09 01:51:41.732595,62.92
5594,399,64,2,1,2024-11-30 01:51:41.732601,91.75
5595,262,48,5,1,2025-05-22 01:51:41.732607,13.18
5596,962,150,17,2,2024-09-29 01:51:41.732612,96.16
5597,728,158,2,1,2024-08-12 01:51:41.732618,13.93
5598,824,156,14,3,2025-04-10 01:51:41.732624,161.43
5599,561,151,20,3,2025-01-01 01:51:41.732629,164.28
5600,604,4,7,4,2024-08-15 01:51:41.732635,244.72
5601,129,131,15,3,2025-04-09 01:51:41.732641,104.69999999999999
5602,833,61,18,1,2024-09-01 01:51:41.732648,80.04
5603,540,96,13,4,2024-10-12 01:51:41.732657,204.16
5604,356,4,12,1,2024-10-02 01:51:41.732667,61.18
5605,660,65,2,2,2024-12-13 01:51:41.732676,87.34
5606,432,140,12,4,2024-11-03 01:51:41.732685,197.6
5607,840,141,6,2,2025-01-02 01:51:41.732693,81.56
5608,65,162,1,4,2025-01-11 01:51:41.732699,113.2
5609,218,124,1,3,2024-09-09 01:51:41.732704,229.29000000000002
5610,563,187,15,1,2025-01-05 01:51:41.732712,11.82
5611,427,93,16,4,2024-11-06 01:51:41.732721,59.64
5612,817,31,7,3,2025-02-13 01:51:41.732744,6.0
5613,921,71,14,3,2024-08-08 01:51:41.732755,207.45000000000002
5614,74,141,19,3,2024-08-24 01:51:41.732764,122.34
5615,460,182,19,2,2025-02-22 01:51:41.732774,165.84
5616,425,2,13,3,2025-05-13 01:51:41.732783,272.54999999999995
5617,711,161,12,4,2025-01-18 01:51:41.732792,318.52
5618,192,50,1,2,2024-09-27 01:51:41.732801,69.94
5619,189,135,12,1,2024-09-11 01:51:41.732811,35.38
5620,12,146,4,3,2025-03-07 01:51:41.732817,187.35000000000002
5621,239,179,15,4,2025-06-07 01:51:41.732823,346.76
5622,872,8,16,4,2024-08-24 01:51:41.732829,329.2
5623,593,55,15,2,2025-06-06 01:51:41.732834,87.12
5624,453,43,8,1,2025-02-24 01:51:41.732841,42.78
5625,383,187,19,2,2024-11-09 01:51:41.732846,23.64
5626,782,30,15,3,2024-12-04 01:51:41.732852,179.31
5627,802,59,18,1,2025-03-30 01:51:41.732857,79.11
5628,48,9,11,1,2025-03-29 01:51:41.732863,1.15
5629,317,68,9,1,2024-08-08 01:51:41.732868,37.75
5630,209,167,1,2,2024-11-18 01:51:41.732874,196.24
5631,547,81,9,4,2024-09-24 01:51:41.732880,256.2
5632,119,139,12,2,2025-06-20 01:51:41.732886,126.0
5633,577,123,2,4,2024-08-06 01:51:41.732895,218.52
5634,315,130,11,2,2025-06-19 01:51:41.732904,13.42
5635,754,23,14,4,2025-05-27 01:51:41.732913,32.12
5636,36,191,2,4,2024-11-15 01:51:41.732942,357.68
5637,463,22,15,1,2024-11-23 01:51:41.732952,75.37
5638,764,189,18,4,2025-02-10 01:51:41.732961,177.92
5639,915,154,14,3,2025-06-08 01:51:41.732966,273.12
5640,755,140,12,3,2025-04-09 01:51:41.732972,148.2
5641,554,160,10,4,2024-11-14 01:51:41.732977,53.44
5642,581,9,14,4,2024-07-22 01:51:41.732983,4.6
5643,403,197,15,4,2025-04-12 01:51:41.732988,370.84
5644,107,90,5,4,2024-07-13 01:51:41.732994,395.28
5645,39,199,2,1,2024-09-14 01:51:41.733000,48.21
5646,581,33,6,3,2024-08-04 01:51:41.733005,274.26
5647,180,152,12,1,2025-01-23 01:51:41.733011,23.55
