review_id,customer_id,product_id,rating,review_text,review_date
944,592,106,1,Great product!,2024-07-02 01:51:43.891823
945,564,118,2,Not bad,2024-11-27 01:51:43.891829
946,63,76,3,Excellent!,2025-05-14 01:51:43.891834
947,596,5,3,Just okay,2025-01-22 01:51:43.891840
948,950,26,1,Would not buy again,2024-10-01 01:51:43.891849
949,394,77,2,Would not buy again,2025-03-27 01:51:43.891858
950,855,152,4,Great product!,2025-06-01 01:51:43.891867
951,503,67,4,Just okay,2025-03-02 01:51:43.891877
952,367,32,1,Great product!,2024-07-12 01:51:43.891884
953,478,151,1,Excellent!,2024-12-23 01:51:43.891891
954,255,177,4,Great product!,2025-01-30 01:51:43.891896
955,59,119,2,Not bad,2024-10-19 01:51:43.891901
956,520,190,2,Great product!,2024-12-22 01:51:43.891907
957,819,102,5,Great product!,2025-02-09 01:51:43.891913
958,389,109,1,Excellent!,2024-10-28 01:51:43.891918
959,588,79,2,Just okay,2025-05-28 01:51:43.891924
960,426,66,4,Not bad,2024-12-26 01:51:43.891929
961,590,139,4,Great product!,2025-04-06 01:51:43.891935
962,636,80,3,Excellent!,2025-01-21 01:51:43.891941
963,502,146,2,Excellent!,2024-07-02 01:51:43.891946
964,524,10,5,Excellent!,2025-03-05 01:51:43.891952
965,280,77,5,Just okay,2025-03-12 01:51:43.891960
966,45,60,1,Great product!,2025-05-04 01:51:43.891969
967,565,8,3,Would not buy again,2025-06-13 01:51:43.891979
968,181,199,4,Not bad,2024-07-07 01:51:43.891990
969,401,48,4,Would not buy again,2025-02-11 01:51:43.891996
970,961,81,1,Just okay,2024-12-19 01:51:43.892002
971,374,41,5,Great product!,2025-02-21 01:51:43.892007
972,234,123,5,Would not buy again,2024-12-01 01:51:43.892013
973,186,8,4,Would not buy again,2024-09-20 01:51:43.892019
974,805,93,1,Would not buy again,2025-03-03 01:51:43.892028
975,75,165,2,Not bad,2025-05-20 01:51:43.892034
976,938,91,3,Great product!,2025-06-28 01:51:43.892040
977,710,165,5,Excellent!,2024-11-14 01:51:43.892049
978,591,64,5,Great product!,2024-11-14 01:51:43.892058
979,233,187,5,Would not buy again,2024-07-23 01:51:43.892067
980,168,127,2,Great product!,2025-02-10 01:51:43.892077
981,535,88,2,Excellent!,2025-05-05 01:51:43.892082
982,407,45,3,Not bad,2024-11-27 01:51:43.892088
983,998,144,5,Great product!,2025-02-20 01:51:43.892094
984,230,26,4,Great product!,2025-03-09 01:51:43.892099
985,817,159,5,Not bad,2024-12-22 01:51:43.892105
986,896,155,3,Not bad,2024-10-31 01:51:43.892112
987,972,171,3,Would not buy again,2024-09-10 01:51:43.892118
988,647,15,4,Would not buy again,2024-08-20 01:51:43.892123
989,293,58,2,Not bad,2025-06-03 01:51:43.892129
990,400,177,4,Excellent!,2025-06-05 01:51:43.892134
991,38,79,3,Would not buy again,2025-04-08 01:51:43.892140
992,232,25,4,Excellent!,2024-07-19 01:51:43.892146
993,867,68,5,Not bad,2024-08-14 01:51:43.892152
994,168,36,3,Great product!,2024-08-05 01:51:43.892158
995,285,117,2,Not bad,2024-12-11 01:51:43.892163
996,103,80,2,Not bad,2025-05-01 01:51:43.892169
997,145,175,4,Just okay,2024-12-28 01:51:43.892174
998,755,59,4,Not bad,2024-10-28 01:51:43.892180
999,986,180,4,Would not buy again,2025-06-30 01:51:43.892186
1000,660,40,5,Great product!,2024-10-31 01:51:43.892191
1001,366,171,2,Excellent!,2025-05-30 01:51:43.892197
1002,153,117,3,Just okay,2024-11-08 01:51:43.892202
1003,828,184,3,Would not buy again,2025-06-14 01:51:43.892208
1004,422,81,2,Great product!,2025-04-03 01:51:43.892214
1005,319,131,4,Excellent!,2025-05-10 01:51:43.892219
1006,807,71,1,Great product!,2025-01-18 01:51:43.892225
1007,638,140,4,Would not buy again,2024-09-01 01:51:43.892231
1008,704,193,2,Great product!,2025-05-30 01:51:43.892236
1009,485,171,5,Not bad,2024-12-15 01:51:43.892242
1010,83,101,4,Great product!,2024-07-15 01:51:43.892247
1011,533,70,3,Not bad,2024-12-12 01:51:43.892253
1012,288,174,5,Would not buy again,2025-03-16 01:51:43.892259
1013,796,188,2,Just okay,2024-07-30 01:51:43.892264
1014,871,189,1,Not bad,2024-07-21 01:51:43.892271
1015,489,177,4,Great product!,2024-09-08 01:51:43.892277
1016,268,25,5,Great product!,2025-06-03 01:51:43.892283
1017,633,89,5,Great product!,2024-07-29 01:51:43.892288
1018,623,131,3,Would not buy again,2024-09-17 01:51:43.892294
1019,79,196,4,Excellent!,2025-03-04 01:51:43.892299
1020,860,63,1,Great product!,2024-07-23 01:51:43.892305
1021,376,30,5,Great product!,2025-05-31 01:51:43.892311
1022,597,93,3,Not bad,2025-01-28 01:51:43.892318
1023,592,132,4,Just okay,2024-10-14 01:51:43.892323
1024,151,78,4,Great product!,2025-03-16 01:51:43.892329
1025,756,85,1,Would not buy again,2024-10-23 01:51:43.892335
1026,730,71,3,Excellent!,2024-07-03 01:51:43.892340
1027,15,149,1,Excellent!,2025-03-16 01:51:43.892346
1028,101,71,5,Excellent!,2025-03-06 01:51:43.892354
1029,780,129,2,Would not buy again,2024-10-29 01:51:43.892364
1030,388,188,2,Excellent!,2025-04-13 01:51:43.892373
1031,35,34,1,Excellent!,2024-11-14 01:51:43.892382
1032,351,87,1,Not bad,2025-06-08 01:51:43.892389
1033,957,131,2,Excellent!,2024-12-16 01:51:43.892395
1034,283,18,5,Not bad,2024-07-05 01:51:43.892401
1035,637,43,1,Not bad,2024-12-25 01:51:43.892406
1036,736,76,5,Not bad,2024-11-26 01:51:43.892412
1037,673,78,5,Would not buy again,2024-10-27 01:51:43.892418
1038,525,41,3,Great product!,2025-01-28 01:51:43.892423
1039,165,106,5,Just okay,2024-12-18 01:51:43.892429
1040,428,109,4,Excellent!,2025-03-07 01:51:43.892434
1041,258,24,2,Just okay,2024-12-17 01:51:43.892440
1042,934,24,2,Great product!,2025-05-07 01:51:43.892445
1043,805,3,1,Not bad,2025-01-07 01:51:43.892452
1044,443,187,1,Not bad,2025-02-07 01:51:43.892462
1045,626,186,3,Not bad,2024-08-21 01:51:43.892472
1046,120,73,3,Not bad,2024-07-03 01:51:43.892479
1047,69,24,4,Excellent!,2024-11-26 01:51:43.892484
1048,274,194,1,Great product!,2024-10-17 01:51:43.892490
1049,560,119,2,Great product!,2025-02-24 01:51:43.892496
1050,849,40,4,Great product!,2025-01-09 01:51:43.892501
1051,322,71,1,Just okay,2025-03-29 01:51:43.892507
1052,945,137,4,Not bad,2024-11-24 01:51:43.892513
1053,362,109,5,Would not buy again,2025-05-10 01:51:43.892518
1054,570,103,5,Great product!,2025-06-12 01:51:43.892524
1055,931,188,4,Just okay,2024-07-08 01:51:43.892529
1056,590,167,1,Excellent!,2024-11-06 01:51:43.892535
1057,499,33,5,Not bad,2025-01-11 01:51:43.892540
1058,204,162,5,Just okay,2024-09-29 01:51:43.892546
1059,954,62,4,Would not buy again,2024-09-09 01:51:43.892552
1060,737,85,5,Would not buy again,2024-07-02 01:51:43.892558
1061,775,61,2,Excellent!,2025-01-22 01:51:43.892563
1062,506,93,5,Great product!,2024-11-03 01:51:43.892569
1063,615,27,4,Great product!,2025-04-27 01:51:43.892575
1064,109,126,5,Just okay,2024-11-26 01:51:43.892580
1065,265,145,5,Just okay,2025-05-15 01:51:43.892586
1066,837,60,3,Great product!,2025-04-18 01:51:43.892592
1067,388,170,4,Great product!,2025-01-18 01:51:43.892597
1068,416,47,4,Just okay,2024-12-15 01:51:43.892603
1069,901,112,3,Not bad,2024-08-07 01:51:43.892608
1070,568,87,3,Would not buy again,2025-02-03 01:51:43.892614
1071,312,181,2,Would not buy again,2025-04-06 01:51:43.892620
1072,252,109,5,Excellent!,2025-06-22 01:51:43.892625
1073,812,149,1,Would not buy again,2024-10-21 01:51:43.892631
1074,584,136,1,Just okay,2024-11-11 01:51:43.892636
1075,653,73,3,Not bad,2024-10-27 01:51:43.892642
1076,388,122,4,Just okay,2025-06-30 01:51:43.892648
1077,692,97,4,Great product!,2024-10-07 01:51:43.892654
1078,203,186,2,Great product!,2025-03-18 01:51:43.892660
1079,783,68,1,Would not buy again,2024-11-09 01:51:43.892665
1080,888,63,4,Not bad,2024-10-17 01:51:43.892671
1081,110,187,2,Excellent!,2025-04-11 01:51:43.892676
1082,82,82,2,Just okay,2025-02-28 01:51:43.892682
1083,596,30,3,Excellent!,2025-01-10 01:51:43.892688
1084,769,25,1,Excellent!,2024-08-28 01:51:43.892694
1085,193,121,2,Excellent!,2024-10-01 01:51:43.892699
1086,139,97,2,Excellent!,2024-07-07 01:51:43.892705
1087,221,99,2,Just okay,2024-10-27 01:51:43.892711
1088,189,106,1,Great product!,2024-07-03 01:51:43.892717
1089,861,56,3,Just okay,2024-12-19 01:51:43.892722
1090,856,162,5,Great product!,2025-03-11 01:51:43.892728
1091,340,178,4,Great product!,2025-06-08 01:51:43.892733
1092,478,130,1,Just okay,2024-08-20 01:51:43.892739
1093,959,53,1,Just okay,2024-12-11 01:51:43.892745
1094,422,126,1,Just okay,2025-03-17 01:51:43.892750
1095,197,41,5,Great product!,2025-03-29 01:51:43.892756
1096,813,23,4,Just okay,2025-06-06 01:51:43.892762
1097,586,189,4,Not bad,2025-02-06 01:51:43.892767
1098,198,31,2,Would not buy again,2025-06-12 01:51:43.892773
1099,324,194,2,Would not buy again,2024-12-03 01:51:43.892779
1100,260,2,3,Not bad,2025-04-10 01:51:43.892789
1101,199,197,1,Would not buy again,2025-05-16 01:51:43.892798
1102,816,60,3,Great product!,2025-05-27 01:51:43.892806
1103,865,78,1,Just okay,2024-12-11 01:51:43.892812
1104,137,23,4,Just okay,2025-06-08 01:51:43.892818
1105,346,185,3,Just okay,2024-07-01 01:51:43.892823
1106,500,35,4,Not bad,2024-09-04 01:51:43.892829
1107,175,1,2,Not bad,2024-10-09 01:51:43.892835
1108,489,105,4,Great product!,2024-07-20 01:51:43.892841
1109,469,176,5,Not bad,2024-07-17 01:51:43.892846
1110,316,49,3,Just okay,2024-12-26 01:51:43.892852
1111,820,168,1,Great product!,2024-09-06 01:51:43.892858
1112,380,62,4,Great product!,2024-12-23 01:51:43.892864
1113,854,15,3,Just okay,2024-11-03 01:51:43.892869
1114,929,158,1,Excellent!,2024-07-17 01:51:43.892875
1115,442,21,3,Just okay,2025-02-24 01:51:43.892880
1116,865,136,3,Great product!,2024-09-13 01:51:43.892886
1117,816,135,5,Excellent!,2025-03-12 01:51:43.892893
1118,133,105,4,Just okay,2025-05-19 01:51:43.892899
1119,981,34,5,Just okay,2024-09-03 01:51:43.892905
1120,27,121,2,Excellent!,2025-02-17 01:51:43.892910
1121,937,192,3,Excellent!,2025-06-18 01:51:43.892916
1122,257,170,4,Would not buy again,2025-06-20 01:51:43.892923
1123,563,181,2,Excellent!,2025-03-21 01:51:43.892932
1124,656,96,2,Not bad,2024-12-16 01:51:43.892946
1125,867,198,5,Excellent!,2025-05-07 01:51:43.892956
1126,356,10,2,Great product!,2024-12-30 01:51:43.892964
1127,236,90,1,Excellent!,2025-06-12 01:51:43.892969
1128,672,58,1,Just okay,2024-07-03 01:51:43.892975
1129,989,109,1,Not bad,2024-10-12 01:51:43.892981
1130,359,99,2,Excellent!,2025-06-22 01:51:43.892986
1131,815,109,3,Not bad,2025-02-03 01:51:43.892992
1132,919,132,4,Would not buy again,2025-06-06 01:51:43.892998
1133,271,89,1,Not bad,2024-08-29 01:51:43.893003
1134,666,136,1,Just okay,2025-04-20 01:51:43.893009
1135,549,12,1,Would not buy again,2024-08-13 01:51:43.893014
1136,510,118,5,Excellent!,2025-05-05 01:51:43.893020
1137,729,88,5,Not bad,2025-06-09 01:51:43.893026
1138,439,88,1,Would not buy again,2024-08-23 01:51:43.893034
1139,642,153,1,Excellent!,2025-05-26 01:51:43.893044
1140,588,155,5,Excellent!,2025-01-03 01:51:43.893053
1141,915,130,4,Not bad,2025-04-24 01:51:43.893063
1142,800,73,3,Not bad,2025-06-30 01:51:43.893070
1143,471,183,4,Would not buy again,2025-05-14 01:51:43.893075
1144,709,186,3,Not bad,2025-01-30 01:51:43.893081
1145,311,161,2,Excellent!,2024-12-16 01:51:43.893087
1146,217,83,2,Just okay,2025-05-04 01:51:43.893092
1147,611,177,4,Would not buy again,2025-05-14 01:51:43.893098
1148,312,5,5,Just okay,2024-07-11 01:51:43.893104
1149,797,47,1,Just okay,2024-11-09 01:51:43.893110
1150,230,24,2,Excellent!,2024-12-25 01:51:43.893115
1151,621,121,5,Just okay,2025-03-09 01:51:43.893121
1152,340,95,5,Great product!,2025-04-02 01:51:43.893126
1153,495,172,3,Would not buy again,2025-01-13 01:51:43.893132
1154,164,196,2,Excellent!,2024-07-03 01:51:43.893138
1155,116,142,4,Not bad,2024-07-05 01:51:43.893144
1156,71,164,5,Excellent!,2025-01-05 01:51:43.893149
1157,726,51,4,Not bad,2024-12-21 01:51:43.893155
1158,850,134,4,Excellent!,2025-02-18 01:51:43.893161
1159,53,145,2,Great product!,2025-01-10 01:51:43.893166
1160,597,82,4,Would not buy again,2025-06-13 01:51:43.893172
1161,342,72,4,Just okay,2024-10-23 01:51:43.893178
1162,935,51,1,Excellent!,2025-03-11 01:51:43.893183
1163,588,52,4,Would not buy again,2025-05-22 01:51:43.893189
1164,779,12,1,Would not buy again,2025-03-21 01:51:43.893194
1165,760,81,2,Would not buy again,2025-01-08 01:51:43.893200
1166,332,95,4,Would not buy again,2024-08-21 01:51:43.893206
1167,986,115,5,Would not buy again,2024-07-25 01:51:43.893211
1168,798,129,4,Just okay,2024-09-02 01:51:43.893218
1169,79,11,1,Just okay,2024-12-17 01:51:43.893223
1170,968,16,5,Excellent!,2025-04-20 01:51:43.893229
1171,107,101,2,Not bad,2024-12-31 01:51:43.893234
1172,949,113,3,Excellent!,2024-11-02 01:51:43.893240
1173,82,92,3,Would not buy again,2024-09-15 01:51:43.893246
1174,202,9,1,Not bad,2024-08-12 01:51:43.893252
1175,392,119,2,Excellent!,2025-03-10 01:51:43.893257
1176,230,123,2,Not bad,2024-07-26 01:51:43.893263
1177,739,8,4,Just okay,2025-01-19 01:51:43.893269
1178,20,25,3,Would not buy again,2025-05-23 01:51:43.893274
1179,780,168,4,Not bad,2024-11-08 01:51:43.893280
1180,323,195,2,Great product!,2025-04-21 01:51:43.893286
1181,468,119,1,Would not buy again,2024-11-24 01:51:43.893291
1182,690,151,1,Just okay,2025-06-26 01:51:43.893297
1183,894,190,5,Just okay,2024-11-02 01:51:43.893302
1184,652,23,1,Excellent!,2025-01-17 01:51:43.893308
1185,310,44,3,Great product!,2025-06-30 01:51:43.893314
1186,472,56,5,Not bad,2024-12-29 01:51:43.893319
1187,592,196,3,Excellent!,2025-06-23 01:51:43.893325
1188,892,123,4,Just okay,2025-03-15 01:51:43.893330
1189,694,23,4,Not bad,2024-12-28 01:51:43.893336
1190,74,9,1,Just okay,2024-09-20 01:51:43.893342
1191,659,4,5,Just okay,2025-01-28 01:51:43.893348
1192,745,162,3,Great product!,2025-05-28 01:51:43.893353
1193,654,162,3,Would not buy again,2024-07-14 01:51:43.893359
1194,436,121,2,Not bad,2025-06-09 01:51:43.893364
1195,462,98,1,Great product!,2025-02-03 01:51:43.893370
1196,150,170,4,Just okay,2025-01-31 01:51:43.893376
1197,644,131,2,Just okay,2025-04-25 01:51:43.893381
1198,751,83,4,Great product!,2025-04-14 01:51:43.893387
1199,884,34,4,Not bad,2024-11-11 01:51:43.893392
1200,315,105,3,Just okay,2025-05-23 01:51:43.893398
1201,674,107,4,Not bad,2025-01-17 01:51:43.893404
1202,832,43,5,Great product!,2025-03-24 01:51:43.893409
1203,250,195,4,Just okay,2025-02-22 01:51:43.893415
1204,640,165,5,Excellent!,2025-06-12 01:51:43.893421
1205,274,12,4,Excellent!,2024-10-03 01:51:43.893428
1206,482,16,2,Just okay,2025-06-30 01:51:43.893437
1207,82,62,3,Would not buy again,2024-09-17 01:51:43.893446
1208,232,17,2,Just okay,2025-01-02 01:51:43.893456
1209,31,15,3,Just okay,2024-10-18 01:51:43.893464
1210,746,26,2,Just okay,2025-01-08 01:51:43.893469
1211,84,45,1,Great product!,2024-07-24 01:51:43.893475
1212,996,130,4,Just okay,2025-05-12 01:51:43.893481
1213,42,145,4,Just okay,2025-06-11 01:51:43.893486
1214,714,65,1,Great product!,2025-03-18 01:51:43.893492
1215,251,94,1,Just okay,2024-12-23 01:51:43.893498
1216,510,30,5,Excellent!,2024-11-04 01:51:43.893503
1217,387,68,2,Excellent!,2025-05-19 01:51:43.893509
1218,597,106,4,Just okay,2025-06-26 01:51:43.893514
1219,996,44,5,Great product!,2024-10-26 01:51:43.893521
1220,695,96,4,Just okay,2025-04-26 01:51:43.893527
1221,266,60,1,Just okay,2024-10-23 01:51:43.893533
1222,583,1,5,Not bad,2025-02-23 01:51:43.893538
1223,22,19,5,Would not buy again,2024-12-28 01:51:43.893544
1224,407,33,5,Great product!,2024-12-25 01:51:43.893549
1225,76,164,2,Would not buy again,2024-12-30 01:51:43.893555
1226,487,91,5,Not bad,2025-04-21 01:51:43.893562
1227,781,24,4,Would not buy again,2025-04-26 01:51:43.893568
1228,680,83,2,Just okay,2024-08-06 01:51:43.893574
1229,891,125,4,Excellent!,2024-10-24 01:51:43.893579
1230,909,153,5,Great product!,2025-01-27 01:51:43.893585
1231,865,139,5,Great product!,2025-04-13 01:51:43.893591
1232,351,9,4,Just okay,2025-06-12 01:51:43.893596
1233,240,6,3,Would not buy again,2024-10-05 01:51:43.893602
1234,51,58,5,Great product!,2025-05-17 01:51:43.893608
1235,960,100,5,Not bad,2024-10-12 01:51:43.893613
1236,476,122,2,Not bad,2024-11-21 01:51:43.893619
1237,595,101,4,Would not buy again,2025-02-22 01:51:43.893625
1238,981,157,5,Not bad,2025-03-17 01:51:43.893631
1239,864,11,4,Excellent!,2024-10-23 01:51:43.893636
1240,602,151,2,Just okay,2025-03-02 01:51:43.893642
1241,894,154,4,Great product!,2024-11-13 01:51:43.893648
1242,525,1,4,Just okay,2024-09-23 01:51:43.893653
1243,157,81,2,Would not buy again,2024-11-16 01:51:43.893659
1244,199,175,5,Just okay,2024-09-29 01:51:43.893665
1245,431,110,4,Great product!,2025-02-13 01:51:43.893671
1246,666,169,3,Great product!,2025-01-09 01:51:43.893681
1247,710,151,5,Would not buy again,2024-08-08 01:51:43.893687
1248,736,100,2,Great product!,2024-10-03 01:51:43.893693
1249,996,105,1,Not bad,2024-11-28 01:51:43.893698
1250,118,133,3,Just okay,2024-11-15 01:51:43.893704
1251,663,99,5,Excellent!,2025-03-16 01:51:43.893710
1252,756,178,2,Excellent!,2025-01-23 01:51:43.893715
1253,75,9,3,Excellent!,2025-02-15 01:51:43.893721
1254,952,132,5,Would not buy again,2024-10-23 01:51:43.893727
1255,725,199,1,Excellent!,2025-06-01 01:51:43.893732
1256,787,193,5,Just okay,2025-03-25 01:51:43.893738
1257,866,57,1,Great product!,2025-03-26 01:51:43.893743
1258,367,124,1,Not bad,2024-10-17 01:51:43.893749
1259,756,153,4,Excellent!,2024-10-02 01:51:43.893755
1260,178,186,2,Excellent!,2025-06-20 01:51:43.893760
1261,108,6,4,Excellent!,2024-07-24 01:51:43.893766
1262,803,142,1,Not bad,2025-01-14 01:51:43.893772
1263,689,63,2,Just okay,2024-12-02 01:51:43.893778
1264,479,118,2,Excellent!,2025-01-10 01:51:43.893785
1265,686,65,2,Great product!,2024-08-09 01:51:43.893794
1266,93,52,3,Would not buy again,2025-03-03 01:51:43.893803
1267,966,65,5,Not bad,2024-12-28 01:51:43.893811
1268,100,125,1,Just okay,2025-05-23 01:51:43.893821
1269,181,100,2,Great product!,2024-10-17 01:51:43.893828
1270,671,136,3,Not bad,2024-09-25 01:51:43.893834
1271,96,96,3,Not bad,2024-11-13 01:51:43.893840
1272,232,8,1,Would not buy again,2025-03-08 01:51:43.893845
1273,251,14,4,Would not buy again,2024-08-31 01:51:43.893851
1274,852,24,3,Just okay,2025-04-01 01:51:43.893857
1275,918,192,1,Excellent!,2024-08-26 01:51:43.893862
1276,579,93,3,Would not buy again,2025-05-01 01:51:43.893868
1277,904,25,1,Just okay,2025-03-20 01:51:43.893874
1278,749,134,2,Not bad,2024-11-28 01:51:43.893883
1279,19,129,4,Excellent!,2025-03-21 01:51:43.893892
1280,287,87,3,Great product!,2025-02-08 01:51:43.893901
1281,800,33,3,Not bad,2025-04-02 01:51:43.893907
1282,207,142,3,Just okay,2025-03-05 01:51:43.893912
1283,311,191,5,Great product!,2025-02-12 01:51:43.893918
1284,103,56,5,Not bad,2024-09-01 01:51:43.893923
1285,159,190,2,Would not buy again,2024-11-03 01:51:43.893929
1286,707,28,3,Just okay,2025-02-15 01:51:43.893935
1287,563,29,4,Great product!,2025-06-26 01:51:43.893944
1288,378,23,5,Would not buy again,2024-12-04 01:51:43.893953
1289,224,172,1,Great product!,2025-04-05 01:51:43.893962
1290,714,38,1,Excellent!,2024-07-19 01:51:43.893970
1291,92,177,1,Excellent!,2024-08-16 01:51:43.893975
1292,667,43,2,Just okay,2024-09-27 01:51:43.893981
1293,176,10,3,Great product!,2025-03-02 01:51:43.893987
1294,110,27,3,Excellent!,2024-10-29 01:51:43.894008
1295,1000,136,5,Not bad,2024-07-08 01:51:43.894020
1296,811,196,1,Not bad,2025-04-02 01:51:43.894030
1297,735,85,2,Excellent!,2025-02-11 01:51:43.894038
1298,179,158,4,Excellent!,2025-03-11 01:51:43.894045
1299,738,13,3,Just okay,2024-11-03 01:51:43.894051
1300,453,58,3,Just okay,2024-10-02 01:51:43.894056
1301,75,3,2,Not bad,2025-02-08 01:51:43.894062
1302,583,100,5,Would not buy again,2024-12-06 01:51:43.894067
1303,840,104,2,Great product!,2025-03-04 01:51:43.894073
1304,721,5,5,Would not buy again,2025-04-08 01:51:43.894078
1305,492,22,3,Just okay,2024-10-23 01:51:43.894084
1306,946,186,5,Would not buy again,2024-09-26 01:51:43.894090
1307,957,66,5,Just okay,2025-01-19 01:51:43.894095
1308,103,89,5,Would not buy again,2025-02-09 01:51:43.894101
1309,41,40,5,Not bad,2024-07-16 01:51:43.894108
1310,435,88,1,Just okay,2025-05-31 01:51:43.894118
1311,334,122,1,Not bad,2024-08-09 01:51:43.894127
1312,280,5,1,Would not buy again,2025-04-01 01:51:43.894138
1313,542,144,1,Excellent!,2025-02-23 01:51:43.894145
1314,506,117,2,Excellent!,2024-10-07 01:51:43.894151
1315,243,15,4,Great product!,2025-05-26 01:51:43.894157
1316,564,75,5,Excellent!,2024-07-30 01:51:43.894163
1317,946,80,2,Great product!,2024-09-24 01:51:43.894168
1318,569,18,1,Would not buy again,2024-11-30 01:51:43.894174
1319,702,175,5,Great product!,2024-11-10 01:51:43.894180
1320,79,102,4,Great product!,2024-11-15 01:51:43.894185
1321,885,132,5,Great product!,2024-09-06 01:51:43.894191
1322,437,53,3,Not bad,2024-11-06 01:51:43.894197
1323,708,58,3,Great product!,2025-06-10 01:51:43.894202
1324,461,112,2,Just okay,2025-03-27 01:51:43.894208
1325,197,85,4,Would not buy again,2025-05-11 01:51:43.894213
1326,31,75,2,Not bad,2024-07-29 01:51:43.894219
1327,844,58,5,Just okay,2024-08-24 01:51:43.894225
1328,30,116,4,Would not buy again,2025-04-30 01:51:43.894231
1329,113,59,2,Not bad,2024-07-23 01:51:43.894236
1330,650,162,5,Would not buy again,2025-01-29 01:51:43.894245
1331,734,30,1,Excellent!,2024-11-19 01:51:43.894255
1332,986,182,5,Would not buy again,2025-02-09 01:51:43.894264
1333,684,68,2,Excellent!,2025-05-21 01:51:43.894270
1334,390,75,4,Excellent!,2025-01-16 01:51:43.894276
1335,667,68,4,Would not buy again,2024-12-23 01:51:43.894281
1336,276,154,1,Excellent!,2024-09-07 01:51:43.894287
1337,220,131,2,Not bad,2025-05-17 01:51:43.894293
1338,276,57,1,Excellent!,2024-12-05 01:51:43.894299
1339,12,165,3,Great product!,2025-03-27 01:51:43.894304
1340,493,166,5,Not bad,2024-09-29 01:51:43.894310
1341,597,41,3,Not bad,2024-09-11 01:51:43.894315
1342,734,4,3,Not bad,2024-11-08 01:51:43.894321
1343,49,154,1,Great product!,2024-07-25 01:51:43.894328
1344,692,39,1,Great product!,2024-12-06 01:51:43.894334
1345,10,109,5,Great product!,2025-06-05 01:51:43.894340
1346,261,106,1,Great product!,2024-07-16 01:51:43.894346
1347,320,108,1,Great product!,2024-07-06 01:51:43.894351
1348,186,170,1,Just okay,2024-12-06 01:51:43.894357
1349,229,11,1,Just okay,2025-02-10 01:51:43.894363
1350,904,11,1,Great product!,2024-07-19 01:51:43.894368
1351,670,54,3,Not bad,2025-04-05 01:51:43.894374
1352,785,166,3,Excellent!,2025-03-25 01:51:43.894380
1353,835,20,5,Excellent!,2025-06-08 01:51:43.894385
1354,21,154,4,Just okay,2024-10-24 01:51:43.894391
1355,16,128,5,Great product!,2024-07-02 01:51:43.894396
1356,480,76,2,Would not buy again,2024-10-24 01:51:43.894402
1357,795,119,5,Excellent!,2025-02-03 01:51:43.894408
1358,627,14,5,Excellent!,2025-05-08 01:51:43.894413
1359,6,178,1,Not bad,2024-08-20 01:51:43.894419
1360,298,123,1,Excellent!,2025-05-23 01:51:43.894425
1361,912,25,1,Just okay,2024-08-01 01:51:43.894431
1362,941,183,4,Great product!,2024-11-25 01:51:43.894436
1363,259,179,1,Great product!,2024-07-19 01:51:43.894443
1364,40,106,2,Excellent!,2024-11-06 01:51:43.894448
1365,276,106,3,Would not buy again,2024-08-10 01:51:43.894454
1366,744,103,2,Just okay,2024-08-11 01:51:43.894460
1367,519,10,4,Excellent!,2024-07-23 01:51:43.894465
1368,827,14,1,Just okay,2024-09-27 01:51:43.894471
1369,907,133,5,Would not buy again,2024-11-18 01:51:43.894477
1370,605,185,3,Just okay,2025-02-07 01:51:43.894482
1371,511,22,4,Just okay,2024-09-16 01:51:43.894488
1372,308,75,2,Just okay,2024-12-02 01:51:43.894494
1373,899,29,1,Great product!,2025-01-28 01:51:43.894500
1374,533,135,4,Would not buy again,2024-10-15 01:51:43.894509
1375,949,146,4,Great product!,2024-11-16 01:51:43.894519
1376,480,159,5,Not bad,2025-04-10 01:51:43.894528
1377,414,171,5,Excellent!,2025-04-04 01:51:43.894538
1378,999,35,5,Great product!,2024-08-26 01:51:43.894544
1379,523,71,2,Just okay,2025-06-27 01:51:43.894550
1380,465,94,5,Not bad,2025-01-09 01:51:43.894555
1381,409,4,4,Would not buy again,2025-05-30 01:51:43.894561
1382,50,51,4,Would not buy again,2024-11-09 01:51:43.894567
1383,985,94,4,Great product!,2024-11-17 01:51:43.894572
1384,777,30,3,Just okay,2024-07-27 01:51:43.894578
1385,45,94,3,Just okay,2024-12-07 01:51:43.894583
1386,797,181,2,Would not buy again,2025-03-21 01:51:43.894589
1387,830,110,5,Just okay,2025-05-04 01:51:43.894595
1388,271,74,4,Excellent!,2024-10-05 01:51:43.894600
1389,275,142,5,Great product!,2025-02-01 01:51:43.894606
1390,911,164,4,Great product!,2024-10-22 01:51:43.894611
1391,423,87,3,Just okay,2025-05-18 01:51:43.894617
1392,35,140,4,Would not buy again,2025-06-01 01:51:43.894623
1393,504,76,2,Excellent!,2025-06-19 01:51:43.894628
1394,488,162,1,Excellent!,2025-06-17 01:51:43.894634
1395,653,26,4,Excellent!,2024-09-12 01:51:43.894639
1396,144,134,2,Not bad,2025-05-17 01:51:43.894645
1397,835,101,3,Just okay,2024-12-13 01:51:43.894650
1398,757,115,3,Excellent!,2025-06-07 01:51:43.894656
1399,863,181,1,Just okay,2024-10-23 01:51:43.894661
1400,823,143,5,Would not buy again,2025-03-04 01:51:43.894667
1401,193,106,5,Would not buy again,2025-04-14 01:51:43.894672
1402,547,103,4,Would not buy again,2024-11-01 01:51:43.894678
