transaction_id,customer_id,product_id,store_id,employee_id,quantity,purchase_date
5539,302,49,8,96,5,2024-09-05
5540,479,377,8,21,4,2024-06-23
5541,677,302,8,196,3,2024-11-06
5542,959,406,6,29,4,2025-05-14
5543,78,201,7,200,5,2024-07-26
5544,655,100,10,150,1,2024-07-27
5545,465,426,2,193,1,2025-06-04
5546,945,311,10,21,2,2025-05-01
5547,284,440,9,160,5,2024-07-16
5548,788,160,4,68,2,2024-10-08
5549,438,402,3,165,4,2025-02-27
5550,709,166,2,78,5,2025-03-18
5551,926,218,1,93,5,2024-10-01
5552,684,263,3,67,2,2024-07-03
5553,789,381,10,94,3,2025-06-15
5554,789,12,2,108,3,2024-09-04
5555,332,155,7,156,1,2025-06-16
5556,264,141,2,121,4,2024-10-31
5557,166,235,8,37,2,2024-07-24
5558,800,104,5,158,5,2024-07-10
5559,76,52,7,102,2,2024-11-30
5560,284,136,10,89,2,2025-03-10
5561,796,497,1,87,2,2025-05-19
5562,64,336,3,100,5,2024-12-11
5563,392,296,10,30,2,2024-09-01
5564,398,242,9,154,1,2024-06-20
5565,341,193,4,48,4,2024-10-14
5566,62,150,2,117,4,2025-03-02
5567,265,220,1,110,5,2025-03-14
5568,979,48,5,128,4,2024-10-09
5569,833,114,4,21,3,2024-12-07
5570,272,496,9,61,1,2025-02-04
5571,183,209,5,113,2,2024-07-12
5572,452,288,2,115,5,2025-05-29
5573,72,143,10,188,3,2025-04-21
5574,504,248,7,176,4,2025-02-14
5575,951,146,7,30,3,2025-03-05
5576,206,465,3,177,1,2024-07-22
5577,625,360,3,194,3,2025-04-23
5578,403,274,10,173,3,2025-04-18
5579,183,260,2,129,4,2024-07-06
5580,661,126,4,129,4,2024-07-29
5581,504,196,2,107,4,2024-08-26
5582,112,9,7,193,5,2025-05-13
5583,148,255,8,37,1,2025-02-23
5584,554,373,1,109,4,2024-11-26
5585,788,202,9,62,3,2025-03-25
5586,442,488,1,150,2,2025-04-07
5587,224,191,6,91,1,2024-08-06
5588,629,391,7,103,2,2024-11-17
5589,659,280,9,28,3,2025-03-06
5590,109,366,6,35,2,2024-11-10
5591,935,56,7,190,3,2025-03-29
5592,453,232,7,103,3,2025-04-22
5593,733,115,8,196,2,2025-03-17
5594,266,296,1,98,3,2024-11-01
5595,106,500,7,199,2,2024-09-18
5596,36,13,4,113,5,2025-05-02
5597,75,204,7,140,1,2024-10-14
5598,73,395,3,57,1,2025-05-09
5599,586,119,2,7,3,2025-02-17
5600,746,229,10,96,4,2025-06-01
5601,257,190,9,94,3,2025-06-09
5602,796,245,7,127,1,2025-02-06
5603,457,289,6,54,5,2025-01-26
5604,20,56,6,118,2,2024-09-18
5605,919,330,1,26,4,2025-05-23
5606,510,160,5,51,2,2024-10-06
5607,153,171,10,140,1,2024-09-10
5608,669,74,5,135,5,2024-07-26
5609,656,415,5,123,3,2024-06-19
5610,1,323,5,192,5,2025-02-07
5611,956,500,1,74,1,2024-07-16
5612,39,43,8,12,2,2025-06-01
5613,681,49,7,43,4,2024-07-11
5614,400,288,7,187,5,2024-12-06
5615,273,87,4,36,3,2025-05-21
5616,156,107,5,56,4,2025-05-10
5617,717,443,10,176,3,2024-12-03
5618,338,483,4,168,4,2024-12-16
5619,927,251,4,184,2,2025-04-03
5620,401,304,10,195,5,2024-09-04
5621,589,128,7,74,3,2025-04-01
5622,4,43,6,171,2,2025-03-22
5623,528,73,1,98,2,2025-02-20
5624,725,207,5,18,5,2024-10-30
5625,963,316,10,78,1,2024-12-03
5626,790,430,7,77,4,2025-03-25
5627,503,243,3,101,5,2024-07-13
5628,490,268,8,98,4,2024-09-24
5629,447,371,4,46,4,2024-07-11
5630,414,430,3,127,1,2025-03-21
5631,865,291,3,109,5,2024-10-19
5632,746,390,7,53,5,2025-04-29
5633,800,120,3,187,3,2025-03-21
5634,832,31,7,56,3,2025-01-06
5635,805,393,2,1,1,2025-03-10
5636,72,253,2,76,4,2025-05-11
5637,554,130,5,175,5,2024-11-17
5638,232,211,3,29,3,2024-08-07
5639,4,160,5,19,2,2025-03-20
5640,394,380,4,118,5,2024-12-30
5641,978,173,7,107,3,2024-08-21
5642,706,428,3,200,3,2024-09-15
5643,838,78,6,25,1,2025-01-11
5644,799,19,9,176,1,2024-10-04
5645,494,165,6,77,1,2024-12-10
5646,125,353,5,45,1,2024-08-18
5647,581,290,3,161,3,2024-12-13
5648,549,307,2,172,2,2025-01-02
5649,958,209,9,27,4,2025-03-26
5650,368,447,9,96,5,2024-07-17
5651,342,3,1,48,4,2024-09-14
5652,699,138,9,76,3,2025-01-09
5653,311,354,8,131,5,2024-11-13
5654,411,108,10,59,2,2024-07-29
5655,57,387,10,29,3,2024-09-30
5656,648,288,2,154,3,2025-01-09
5657,982,407,10,102,5,2025-03-24
5658,663,251,7,137,2,2024-08-14
5659,93,280,3,189,1,2025-05-01
5660,375,256,4,108,1,2024-12-28
5661,548,161,5,54,1,2025-03-15
5662,874,492,2,107,5,2024-12-12
5663,984,334,10,68,1,2024-06-19
5664,349,121,10,123,5,2025-03-19
5665,83,165,7,7,5,2024-09-14
5666,862,237,5,65,5,2025-05-27
5667,471,363,4,100,4,2025-01-06
5668,779,248,4,81,5,2024-12-10
5669,785,264,9,97,5,2024-11-29
5670,297,285,6,138,1,2025-06-06
5671,664,440,4,145,2,2024-10-11
5672,208,379,3,100,2,2025-05-30
5673,181,376,5,152,5,2024-12-16
5674,568,42,8,131,2,2024-10-03
5675,41,472,3,124,3,2025-05-04
5676,991,54,6,6,4,2025-01-07
5677,394,218,1,56,3,2025-01-19
5678,677,359,6,97,2,2024-09-02
5679,196,40,9,142,5,2024-09-24
5680,307,193,4,144,3,2024-12-26
5681,713,66,4,200,5,2024-08-24
5682,400,388,4,60,1,2025-05-24
5683,918,7,5,1,1,2024-10-19
5684,110,83,4,8,1,2024-10-19
5685,646,267,1,72,3,2025-03-23
5686,706,384,4,139,4,2024-09-01
5687,368,63,2,57,1,2024-11-05
5688,499,86,2,125,2,2024-10-13
5689,87,102,6,175,3,2025-05-29
5690,907,225,9,155,4,2025-03-01
5691,648,446,8,165,3,2024-09-22
5692,449,498,7,59,4,2024-07-22
5693,753,59,1,103,1,2024-08-24
5694,195,20,6,187,1,2025-05-07
5695,144,454,5,59,4,2025-05-03
5696,37,218,6,177,3,2024-09-07
5697,198,254,8,21,2,2024-09-03
5698,26,88,7,196,4,2024-11-06
5699,738,321,10,89,2,2024-11-21
5700,608,412,5,148,3,2024-12-30
5701,245,269,8,47,3,2025-05-02
5702,501,250,6,192,3,2025-01-10
5703,399,72,8,38,3,2024-11-08
5704,65,384,7,200,4,2025-06-11
5705,812,448,10,181,2,2024-12-08
5706,554,281,5,153,1,2025-04-07
5707,659,215,6,30,2,2024-06-24
5708,316,205,4,170,1,2024-11-12
5709,512,5,6,165,2,2024-11-12
5710,547,152,4,43,3,2024-11-28
5711,989,61,7,124,3,2024-08-06
5712,855,223,6,15,4,2025-01-26
5713,832,151,10,99,5,2024-10-12
5714,461,369,8,85,2,2025-03-01
5715,990,473,5,154,2,2024-12-03
5716,17,451,7,58,2,2024-11-02
5717,38,347,7,72,5,2024-11-24
5718,348,139,10,17,3,2025-04-19
5719,58,268,9,12,1,2025-04-28
5720,346,166,7,68,4,2025-03-13
5721,807,315,2,13,1,2024-09-21
5722,739,456,7,97,4,2025-06-03
5723,44,191,4,191,2,2025-04-26
5724,416,289,5,176,3,2025-03-14
5725,122,333,3,38,2,2024-06-25
5726,217,85,2,149,3,2024-07-09
5727,827,73,3,25,4,2024-09-21
5728,670,149,6,21,4,2025-06-05
5729,684,268,5,140,1,2024-12-09
5730,536,351,6,116,5,2025-02-02
5731,470,105,1,44,3,2025-01-30
5732,963,412,9,33,3,2024-08-14
5733,695,315,1,132,4,2025-05-12
5734,892,488,10,41,1,2024-11-11
5735,896,366,6,72,1,2024-07-19
5736,550,191,10,123,4,2024-07-05
5737,153,266,5,32,1,2024-11-22
5738,759,310,9,133,2,2024-08-02
5739,594,129,2,50,5,2024-08-28
5740,239,242,6,6,5,2025-03-17
5741,948,237,3,23,1,2025-02-25
5742,74,108,7,138,1,2024-12-02
5743,38,480,10,30,4,2024-09-26
5744,754,170,3,115,5,2024-12-31
5745,145,475,6,179,3,2024-11-03
5746,501,383,6,150,1,2024-12-18
5747,670,369,10,198,4,2025-05-15
5748,20,437,7,103,2,2025-02-19
5749,483,476,7,167,3,2024-11-30
5750,929,70,5,14,2,2025-01-01
5751,941,85,8,123,1,2025-05-01
5752,634,269,3,86,3,2024-09-25
5753,47,367,2,174,1,2024-12-10
5754,249,425,4,115,2,2024-07-19
5755,719,243,1,135,1,2025-05-17
5756,665,6,8,157,2,2025-01-10
5757,134,163,5,187,2,2024-10-07
5758,15,214,3,187,3,2024-07-14
5759,177,92,4,134,1,2024-12-23
5760,648,77,6,168,4,2025-01-04
5761,52,241,10,65,3,2025-04-14
5762,927,35,2,148,4,2025-02-25
5763,315,3,5,123,1,2024-08-07
5764,841,160,3,73,4,2025-03-20
5765,813,360,7,149,5,2024-08-10
5766,100,97,2,158,1,2025-03-02
5767,468,103,5,115,5,2024-12-14
5768,626,356,1,160,3,2024-12-17
5769,175,49,5,154,4,2024-10-25
5770,856,276,9,15,3,2025-05-05
5771,606,235,10,81,1,2025-02-26
5772,66,170,4,42,5,2025-01-25
5773,838,49,4,35,3,2025-02-02
5774,838,32,3,28,3,2024-10-24
5775,109,320,7,126,1,2024-08-09
5776,117,240,2,32,2,2025-04-17
5777,510,305,5,29,2,2024-07-06
5778,610,81,6,72,2,2025-06-17
5779,819,35,5,140,4,2025-02-05
5780,631,180,4,105,4,2024-08-07
5781,226,326,1,86,3,2025-03-26
5782,65,287,8,107,1,2024-07-14
5783,824,453,10,92,2,2024-10-23
5784,208,116,7,133,5,2025-06-01
5785,437,177,4,189,3,2025-03-18
5786,346,322,8,25,5,2025-01-23
5787,831,8,4,142,1,2025-03-09
5788,856,476,2,159,3,2024-09-28
5789,756,99,1,137,4,2025-03-03
5790,695,141,1,170,3,2024-08-12
5791,412,146,9,27,5,2024-10-08
5792,333,421,2,3,1,2025-04-05
5793,124,467,8,111,4,2025-02-16
5794,1000,445,9,20,5,2024-08-13
5795,701,219,6,127,1,2024-12-01
5796,590,300,3,55,3,2025-03-18
5797,559,374,3,162,4,2025-05-27
5798,141,157,2,176,5,2025-03-23
5799,330,189,2,181,2,2024-07-12
5800,857,320,6,81,5,2024-10-22
5801,988,393,9,105,1,2025-04-01
5802,813,207,8,63,3,2024-11-02
5803,219,479,2,25,2,2024-12-22
5804,783,131,9,105,3,2025-01-02
5805,47,288,5,52,5,2024-06-22
5806,608,278,6,25,2,2024-09-22
5807,178,329,3,44,2,2024-12-08
5808,344,338,4,153,1,2024-08-22
5809,65,104,6,119,5,2025-02-24
5810,124,40,5,94,1,2024-11-01
5811,281,304,3,91,1,2025-03-21
5812,145,79,7,115,3,2025-03-26
5813,776,53,9,46,2,2025-03-25
5814,426,375,8,191,5,2025-03-20
5815,173,111,5,193,5,2025-06-05
5816,714,144,5,107,5,2025-03-18
5817,379,92,8,27,3,2024-11-17
5818,567,135,1,108,5,2024-07-15
5819,169,289,2,153,1,2025-04-06
5820,450,53,8,79,3,2024-07-26
5821,250,65,4,156,1,2025-04-01
5822,948,409,3,106,3,2024-11-07
5823,596,268,1,56,1,2025-01-12
5824,42,301,9,125,1,2024-10-18
5825,137,331,7,144,2,2025-04-03
5826,103,393,6,130,5,2024-08-03
5827,811,197,3,19,3,2024-11-29
5828,868,170,4,23,4,2025-06-09
5829,648,295,8,147,5,2024-10-20
5830,628,396,8,55,5,2025-01-16
5831,386,437,8,135,2,2025-05-17
5832,797,304,3,177,5,2025-02-12
5833,162,310,10,182,1,2024-10-07
5834,17,142,7,152,3,2024-11-24
5835,901,495,7,166,2,2025-02-28
5836,499,414,6,149,4,2025-02-07
5837,83,378,7,150,3,2024-12-23
5838,7,447,4,14,2,2025-01-13
5839,8,316,4,101,1,2024-10-18
5840,184,343,8,136,1,2024-07-25
5841,949,466,1,43,2,2024-12-02
5842,92,243,2,179,1,2024-11-13
5843,724,108,5,13,1,2025-04-10
5844,668,87,1,30,4,2024-12-24
5845,608,2,1,196,3,2025-02-01
5846,909,402,6,54,1,2025-04-30
5847,291,119,3,165,2,2025-02-04
5848,427,111,8,4,1,2024-12-20
5849,711,47,9,128,5,2024-12-10
5850,827,476,2,20,5,2024-06-25
5851,812,412,1,110,3,2024-12-07
5852,792,315,6,127,3,2025-03-03
5853,488,76,6,90,4,2024-08-15
5854,709,74,9,49,5,2024-10-07
5855,130,85,1,175,5,2025-05-21
5856,212,244,1,179,5,2024-11-20
5857,147,448,1,44,5,2024-06-23
5858,656,1,3,30,4,2025-05-31
5859,278,166,8,100,4,2024-10-20
5860,536,40,3,57,3,2025-05-06
5861,462,459,3,177,5,2025-01-16
5862,422,497,2,50,3,2024-09-30
5863,245,27,5,108,5,2024-09-10
5864,961,71,3,31,1,2024-12-18
5865,179,262,6,62,5,2024-12-03
5866,626,414,8,20,2,2025-01-22
5867,709,226,4,121,4,2025-05-25
5868,39,218,2,158,2,2024-11-07
5869,611,341,7,135,5,2025-03-25
5870,185,242,1,85,1,2024-10-04
5871,735,168,10,69,2,2025-01-22
5872,512,155,5,149,4,2025-03-04
5873,627,257,4,10,4,2024-08-18
5874,974,390,10,194,3,2025-02-19
5875,91,61,2,12,5,2025-05-04
5876,643,124,4,80,1,2024-09-09
5877,847,287,7,177,4,2024-11-18
5878,802,202,9,155,3,2024-06-21
5879,309,194,2,15,3,2025-04-30
5880,357,397,8,63,5,2025-01-13
5881,429,198,3,122,1,2024-11-08
5882,5,362,1,173,3,2024-12-23
5883,572,243,4,42,2,2024-10-31
5884,242,182,2,154,2,2025-01-16
5885,197,160,4,92,1,2024-12-09
5886,121,430,7,192,5,2024-12-15
5887,543,268,10,76,1,2024-09-04
5888,98,163,6,96,1,2025-01-25
5889,634,272,6,133,1,2024-12-30
5890,371,41,3,199,2,2025-03-02
5891,884,453,9,86,1,2025-05-02
5892,780,310,7,129,5,2024-11-15
5893,553,432,3,58,3,2025-05-29
5894,520,110,1,88,2,2025-03-27
5895,225,490,10,178,2,2024-12-01
5896,476,86,3,108,1,2024-09-18
5897,789,485,10,61,3,2025-05-24
5898,642,325,8,175,4,2024-06-29
5899,676,427,4,154,5,2024-07-29
5900,214,143,6,151,2,2025-06-02
5901,284,365,3,141,2,2024-07-27
5902,55,74,6,195,3,2024-09-12
5903,199,431,10,32,2,2024-12-20
5904,116,224,6,40,5,2025-03-22
5905,816,287,4,124,3,2024-07-25
5906,153,227,4,72,1,2024-07-31
5907,702,251,3,188,2,2025-04-25
5908,865,356,3,56,2,2024-11-13
5909,992,404,3,155,3,2024-08-26
5910,934,129,8,162,4,2024-10-02
5911,486,351,4,40,2,2025-03-08
5912,510,62,10,38,4,2025-06-08
5913,181,286,4,83,4,2025-03-08
5914,164,461,9,199,1,2024-09-06
5915,687,223,10,88,2,2025-02-02
5916,945,334,10,28,2,2025-06-14
5917,45,179,3,113,1,2025-01-18
5918,56,92,1,70,2,2025-01-29
5919,661,13,5,18,3,2025-01-25
5920,373,444,6,154,2,2024-12-25
5921,292,188,8,180,3,2024-07-07
5922,215,438,4,190,2,2024-10-30
5923,446,239,6,48,2,2025-01-08
5924,258,395,4,83,5,2024-07-28
5925,343,344,3,143,4,2025-03-22
5926,632,178,4,18,4,2024-06-29
5927,825,373,7,162,1,2024-12-02
5928,912,218,7,190,4,2024-07-27
5929,777,110,2,66,4,2025-05-05
5930,465,316,9,127,4,2024-11-10
5931,45,287,6,108,1,2025-04-15
5932,107,449,1,46,3,2025-02-03
5933,759,472,8,28,2,2025-06-10
5934,54,481,7,181,5,2025-01-21
5935,948,98,2,47,2,2024-08-22
5936,551,196,1,181,5,2024-06-26
5937,181,192,9,49,5,2025-05-10
5938,162,92,8,104,4,2025-01-18
5939,805,478,1,10,4,2024-12-24
5940,30,383,9,32,4,2025-04-14
5941,497,6,3,179,4,2025-05-08
5942,528,101,7,139,3,2024-11-17
5943,119,227,10,102,1,2025-03-17
5944,73,185,8,60,5,2024-11-14
5945,917,270,2,147,4,2024-07-18
5946,241,100,9,154,4,2025-03-07
5947,739,3,3,67,2,2024-06-27
5948,456,301,4,92,1,2024-12-12
5949,607,159,7,67,1,2025-01-12
5950,594,169,1,26,4,2024-09-10
5951,334,49,2,54,3,2024-10-30
5952,430,467,1,186,2,2024-08-29
5953,204,189,8,198,3,2024-12-13
5954,766,469,2,143,1,2024-10-18
5955,694,130,3,65,1,2024-08-10
5956,920,258,7,82,2,2024-07-11
5957,334,472,2,60,2,2025-05-13
5958,236,7,6,25,1,2024-10-26
5959,798,311,9,81,3,2025-01-15
5960,113,140,4,100,1,2025-01-25
5961,334,18,9,56,1,2025-02-18
5962,234,332,9,199,5,2024-12-31
5963,101,141,3,14,4,2024-11-03
5964,243,329,2,155,2,2025-03-08
5965,756,246,8,63,3,2024-12-02
5966,423,204,7,3,4,2024-07-02
5967,891,23,5,198,2,2024-10-26
5968,205,357,9,121,3,2025-02-20
5969,385,361,5,154,3,2024-10-15
5970,913,130,7,103,2,2025-02-05
5971,226,141,8,134,4,2025-02-23
5972,76,321,4,170,3,2025-05-15
5973,483,30,6,189,3,2025-05-11
5974,600,498,8,87,1,2024-08-08
5975,497,293,5,199,4,2025-01-29
5976,56,422,3,160,5,2024-09-09
5977,912,16,3,12,5,2024-08-26
5978,447,442,4,167,2,2024-08-08
5979,149,368,4,151,5,2025-05-06
5980,222,475,3,110,2,2025-03-05
5981,951,242,3,179,4,2024-08-04
5982,625,312,3,170,4,2024-09-10
5983,466,324,9,79,2,2024-09-09
5984,183,233,1,93,5,2025-04-02
5985,397,252,2,149,5,2025-03-14
5986,383,89,10,138,3,2025-05-26
5987,140,243,5,119,2,2025-06-06
5988,469,384,5,35,2,2024-12-02
5989,738,448,3,162,5,2025-04-16
5990,199,332,6,72,1,2025-06-06
5991,648,385,9,187,5,2024-11-10
5992,368,280,10,9,2,2024-10-03
5993,999,414,3,144,5,2024-07-25
5994,277,54,3,192,5,2025-03-17
5995,208,20,3,157,2,2024-09-30
5996,344,190,6,155,4,2024-08-22
5997,131,15,7,46,2,2024-09-25
5998,33,314,1,180,2,2024-12-24
5999,709,458,7,28,4,2025-05-18
6000,583,366,3,118,5,2025-01-17
6001,62,79,10,124,4,2024-08-28
6002,288,362,6,163,5,2024-08-19
6003,140,377,4,199,1,2025-03-11
6004,114,91,6,49,4,2025-05-11
6005,873,446,1,85,1,2024-07-09
6006,477,436,7,167,3,2024-11-21
6007,470,68,4,195,2,2025-04-25
6008,429,43,8,24,2,2024-08-11
6009,176,215,4,108,3,2024-09-18
6010,779,428,2,103,4,2025-03-25
6011,352,434,2,131,2,2024-11-25
6012,226,62,9,17,1,2024-09-18
6013,908,29,1,18,5,2024-06-20
6014,303,228,5,53,5,2025-02-09
6015,619,327,7,56,5,2024-09-02
6016,161,364,8,160,3,2025-01-28
6017,809,32,5,121,5,2025-03-25
6018,814,161,2,50,2,2024-07-15
6019,654,50,4,110,1,2025-03-01
6020,976,440,1,116,1,2025-03-03
6021,627,279,8,8,4,2024-09-17
6022,928,143,6,123,5,2025-05-25
6023,175,437,4,178,5,2024-10-11
6024,592,100,9,35,2,2025-06-01
6025,994,336,5,31,1,2025-03-27
6026,567,315,2,123,2,2024-08-07
6027,876,378,9,169,3,2024-09-21
6028,236,9,6,58,2,2025-04-13
6029,89,171,3,181,3,2025-04-05
6030,422,429,1,76,4,2024-12-19
6031,878,345,2,3,1,2025-02-26
6032,535,435,4,181,3,2025-04-27
6033,501,461,7,47,1,2024-10-22
6034,883,163,3,79,4,2024-11-19
6035,222,460,7,34,1,2024-10-13
6036,606,364,1,167,4,2025-05-24
6037,485,87,9,44,4,2025-02-17
6038,858,464,5,166,3,2024-09-19
6039,474,301,7,44,1,2024-08-18
6040,286,370,4,189,5,2024-12-05
6041,15,484,10,70,5,2025-01-13
6042,748,188,8,25,3,2024-07-26
6043,439,265,6,177,5,2024-11-25
6044,754,8,7,158,3,2025-04-30
6045,894,482,2,135,5,2025-03-30
6046,253,341,6,185,5,2025-01-07
6047,254,207,5,59,5,2025-01-17
6048,336,214,8,16,4,2024-08-06
6049,445,429,1,106,2,2025-01-22
6050,594,342,6,173,3,2025-04-07
6051,228,343,6,63,4,2024-11-04
6052,914,32,5,48,4,2025-01-15
6053,950,34,10,188,5,2024-12-15
6054,606,99,2,61,4,2025-01-11
6055,969,423,3,112,4,2025-06-07
6056,153,390,2,81,2,2025-06-17
6057,936,257,6,79,1,2024-10-31
6058,588,76,2,4,2,2025-06-12
6059,920,374,7,25,5,2025-06-14
6060,6,137,5,140,1,2025-04-15
6061,428,43,2,26,3,2025-01-09
6062,46,89,2,167,5,2025-05-10
6063,42,228,10,80,3,2025-06-03
6064,482,23,6,75,1,2025-03-26
6065,752,142,6,69,5,2024-10-25
6066,788,312,7,44,3,2024-08-08
6067,517,102,5,76,5,2025-03-26
6068,35,353,1,195,3,2024-08-11
6069,436,259,10,142,3,2025-05-08
6070,544,210,2,70,3,2024-10-13
6071,404,89,10,40,2,2025-01-29
6072,491,326,7,172,2,2024-08-09
6073,830,383,10,172,3,2025-04-19
6074,818,432,4,8,5,2025-04-22
6075,714,429,10,41,3,2025-04-22
6076,842,482,6,178,3,2025-05-03
6077,101,2,8,72,1,2025-01-22
6078,464,160,9,63,2,2024-11-02
6079,508,141,8,194,2,2024-11-02
6080,247,288,6,95,1,2024-12-23
6081,86,180,3,2,3,2024-07-07
6082,572,61,1,179,5,2024-10-01
6083,772,175,8,154,1,2024-08-15
6084,13,239,1,79,3,2025-04-11
6085,710,291,3,113,3,2025-03-09
6086,750,429,1,106,1,2024-10-09
6087,417,357,5,90,5,2024-12-15
6088,973,45,3,180,4,2025-05-22
6089,224,290,7,24,2,2025-04-12
6090,136,477,3,31,3,2025-02-03
6091,368,238,1,172,1,2025-03-28
6092,303,46,2,189,1,2025-03-14
6093,245,60,10,132,1,2024-11-08
6094,664,471,8,110,5,2024-11-10
6095,93,47,2,169,4,2025-01-14
6096,17,94,3,17,4,2024-11-10
6097,492,374,2,87,3,2024-08-01
6098,686,45,3,107,3,2024-12-12
6099,313,96,5,71,1,2025-02-03
6100,166,163,2,3,2,2024-10-23
6101,721,303,4,157,4,2024-11-13
6102,471,321,10,148,2,2025-01-24
6103,879,495,4,73,4,2025-01-10
6104,585,11,7,27,3,2024-06-21
6105,766,393,10,80,5,2024-12-16
6106,598,87,7,127,1,2024-08-06
6107,25,404,8,90,3,2025-04-09
6108,1000,6,9,50,1,2025-04-12
6109,466,112,10,159,3,2025-01-15
6110,475,327,8,139,1,2024-11-07
6111,791,192,7,159,4,2024-09-22
6112,142,236,1,181,2,2024-10-25
6113,896,42,10,17,4,2024-08-18
6114,721,450,9,50,2,2025-04-22
6115,416,371,8,120,2,2024-11-17
6116,190,483,4,10,2,2024-08-14
6117,809,127,2,82,3,2024-08-09
6118,893,158,3,80,2,2025-06-17
6119,380,429,7,163,4,2025-02-17
6120,642,349,8,35,4,2024-07-01
6121,476,329,8,77,5,2025-06-10
6122,721,483,4,84,4,2024-12-16
6123,649,462,2,24,1,2024-06-24
6124,2,443,10,176,2,2025-01-18
6125,882,98,3,163,2,2024-07-07
6126,643,383,3,160,2,2025-03-21
6127,73,387,8,15,5,2025-06-04
6128,395,378,7,131,1,2025-06-12
6129,915,68,1,46,2,2024-06-26
6130,708,159,8,99,5,2024-11-29
6131,341,28,6,20,1,2024-08-29
6132,544,195,10,171,4,2024-09-18
6133,34,362,9,200,1,2025-04-18
6134,304,147,9,19,5,2024-12-04
6135,437,92,10,7,5,2024-12-11
6136,771,143,8,165,5,2024-09-20
6137,277,72,9,52,2,2024-12-17
6138,715,290,7,82,3,2025-06-05
6139,969,162,6,99,3,2024-11-18
6140,628,212,4,82,4,2024-11-30
6141,556,116,4,158,3,2024-07-01
6142,590,428,10,69,2,2024-09-29
6143,814,97,5,47,1,2024-09-24
6144,213,140,4,192,1,2024-11-14
6145,807,453,2,148,2,2024-09-19
6146,702,103,10,152,4,2025-04-24
6147,83,91,2,45,3,2024-08-25
6148,636,152,7,10,5,2024-08-29
6149,902,133,6,163,4,2025-03-27
6150,344,358,5,45,2,2025-02-27
6151,754,226,4,62,4,2025-01-26
6152,955,136,1,123,2,2025-03-29
6153,57,48,9,98,1,2025-05-01
6154,528,251,10,183,1,2024-09-18
6155,969,182,6,98,3,2024-09-13
6156,932,297,3,111,5,2025-01-01
6157,691,187,4,150,2,2025-02-26
6158,373,179,2,170,2,2025-03-25
6159,910,396,3,109,1,2024-07-10
6160,53,329,1,154,1,2025-04-11
6161,114,268,3,45,5,2024-06-26
6162,393,231,2,199,5,2024-12-01
6163,375,425,10,43,4,2025-04-08
6164,477,324,2,146,2,2025-02-16
6165,634,352,6,89,2,2024-12-23
6166,42,426,1,60,1,2025-05-29
6167,375,88,6,60,4,2025-03-31
6168,376,19,8,138,3,2024-08-21
6169,180,487,7,99,5,2024-11-01
6170,664,428,5,24,3,2025-03-08
6171,573,300,5,146,1,2024-08-23
6172,722,198,10,65,1,2025-01-13
6173,69,80,8,24,2,2025-06-09
6174,575,276,5,17,5,2024-12-11
6175,727,292,8,161,1,2024-09-07
6176,793,108,1,139,5,2024-12-30
6177,210,360,1,194,1,2025-05-07
6178,142,223,1,50,2,2024-11-24
6179,343,178,3,156,4,2025-04-24
6180,245,331,7,174,3,2024-07-20
6181,553,416,9,5,5,2025-02-22
6182,117,350,8,160,3,2025-05-08
6183,665,408,7,60,1,2025-02-28
6184,490,148,5,79,1,2025-03-02
6185,756,107,5,33,1,2025-01-24
6186,962,176,9,72,2,2024-12-01
6187,771,359,7,168,1,2025-06-01
6188,595,496,8,162,5,2024-12-04
6189,893,258,7,39,2,2024-12-30
6190,983,283,5,76,3,2025-01-17
6191,720,425,10,1,1,2025-06-12
6192,215,381,8,97,3,2024-06-30
6193,772,407,10,109,1,2024-09-12
6194,763,138,8,173,5,2024-10-08
6195,780,47,5,46,1,2025-05-26
6196,231,263,2,132,4,2025-03-14
6197,329,396,7,191,1,2025-02-22
6198,362,108,4,49,2,2025-02-26
6199,920,133,7,70,5,2025-01-17
6200,274,112,6,105,3,2024-08-11
6201,516,240,7,49,4,2025-06-01
6202,697,134,1,52,1,2024-07-13
6203,434,17,5,77,4,2025-03-29
6204,284,473,6,173,5,2024-12-16
6205,56,60,1,133,4,2025-02-06
6206,65,265,1,138,5,2024-11-28
6207,382,338,7,155,4,2024-12-28
6208,354,324,4,59,2,2025-01-02
6209,464,96,6,61,2,2025-01-27
6210,498,244,6,66,1,2024-06-26
6211,514,72,4,54,3,2024-09-04
6212,540,240,8,121,5,2025-01-19
6213,850,301,4,95,5,2024-07-23
6214,126,166,1,27,5,2024-08-20
6215,482,191,10,189,4,2025-01-14
6216,727,289,7,135,1,2024-12-30
6217,545,194,5,98,2,2024-07-10
6218,695,338,10,112,2,2024-10-29
6219,846,302,7,157,1,2025-05-06
6220,546,462,10,66,3,2025-05-25
6221,922,18,3,188,2,2024-08-06
6222,300,166,8,10,3,2025-02-04
6223,463,360,8,130,4,2025-04-04
6224,636,54,2,112,3,2024-09-04
6225,377,323,2,199,2,2025-03-15
6226,820,184,10,93,2,2025-02-07
6227,690,446,6,74,3,2024-08-01
6228,969,462,3,45,3,2025-05-21
6229,710,5,10,73,2,2024-10-27
6230,829,82,7,64,1,2025-05-14
6231,964,216,4,187,1,2025-01-17
6232,905,244,6,144,4,2025-04-19
6233,68,172,4,46,3,2024-08-29
6234,193,173,1,99,1,2024-09-10
6235,914,332,6,159,1,2024-12-01
6236,906,463,10,35,1,2025-01-19
